iter	Passed	Remaining
190	5701	48805
191	5711	48609
192	5776	48878
193	5785	48671
194	5850	48935
195	5862	48752
196	5924	48986
197	5991	49267
198	6002	49074
199	6011	48876
200	6019	48667
201	6033	48506
202	6048	48355
203	6068	48246
204	6077	48057
205	6089	47886
206	6101	47722
207	6111	47537
208	6171	47750
209	6222	47886
210	6231	47693
211	6292	47909
212	6306	47760
213	6322	47622
214	6330	47433
215	6342	47274
216	6404	47487
217	6470	47724
218	6532	47937
219	6594	48141
220	6670	48447
221	6683	48289
222	6693	48118
223	6754	48307
224	6814	48490
225	6834	48382
226	6847	48234
227	6856	48057
228	6866	47886
229	6875	47712
230	6887	47554
231	6894	47372
232	6904	47203
233	6914	47044
234	6922	46869
235	6983	47051
236	7046	47242
237	7054	47069
238	7063	46901
239	7126	47095
240	7140	46961
241	7148	46787
242	7209	46965
243	7271	47148
244	7335	47339
245	7351	47216
246	7360	47051
247	7396	47065
248	7411	46938
249	7433	46858
250	7449	46743
251	7460	46597
252	7471	46454
253	7532	46620
254	7567	46620
255	7628	46786
256	7699	47006
257	7714	46884
258	7776	47048
259	7784	46886
260	7796	46747
261	7803	46585
262	7812	46426
263	7819	46266
264	7847	46226
265	7855	46067
266	7888	46063
267	7905	45957
268	7913	45802
269	7976	45968
270	8040	46134
271	8048	45984
272	8062	45865
273	8070	45712
274	8078	45562
275	8087	45421
276	8148	45567
277	8161	45443
278	8168	45294
279	8176	45147
280	8184	45000
281	8192	44853
282	8199	44708
283	8249	44793
284	8261	44672
285	8270	44530
286	8278	44392
287	8286	44252
288	8297	44130
289	8306	43993
290	8314	43856
291	8322	43719
292	8329	43580
293	8345	43489
294	8353	43354
295	8365	43240
296	8373	43106
297	8380	42972
298	8388	42842
299	8400	42729
300	8407	42597
301	8472	42752
302	8532	42889
303	8594	43028
304	8654	43159
305	8662	43029
306	8673	42915
307	8681	42786
308	8741	42915
309	8751	42796
310	8761	42678
311	8769	42556
312	8834	42706
313	8843	42583
314	8852	42463
315	8860	42339
316	8869	42218
317	8935	42371
318	8944	42254
319	8953	42139
320	9018	42280
321	9027	42166
322	9035	42046
323	9049	41949
324	9057	41830
325	9064	41708
326	9073	41592
327	9080	41472
328	9088	41355
329	9098	41246
330	9106	41128
331	9113	41010
332	9122	40902
333	9134	40802
334	9142	40689
335	9150	40577
336	9160	40476
337	9170	40371
338	9178	40259
339	9185	40147
340	9193	40035
341	9200	39924
342	9263	40052
343	9328	40186
344	9391	40316
345	9453	40437
346	9463	40337
347	9526	40460
348	9586	40572
349	9645	40678
350	9708	40798
351	9721	40710
352	9735	40623
353	9747	40531
354	9759	40438
355	9768	40337
356	9780	40245
357	9792	40155
358	9804	40064
359	9818	39983
360	9829	39890
361	9839	39794
362	9851	39704
363	9863	39618
364	9873	39520
365	9883	39425
366	9899	39356
367	9907	39251
368	9918	39163
369	9929	39073
370	9941	38987
371	9956	38915
372	9987	38905
373	10046	39003
374	10058	38918
375	10077	38860
376	10088	38775
377	10149	38879
378	10212	38992
379	10262	39049
380	10295	39047
381	10360	39162
382	10423	39270
383	10486	39377
384	10519	39374
385	10530	39286
386	10591	39383
387	10652	39481
388	10714	39578
389	10747	39573
390	10765	39511
391	10788	39466
392	10812	39424
393	10827	39351
394	10858	39339
395	10887	39315
396	10900	39236
397	10969	39357
398	11036	39471
399	11048	39387
400	11111	39487
401	11129	39424
402	11137	39326
403	11192	39395
404	11200	39298
405	11210	39209
406	11270	39294
407	11280	39205
408	11295	39133
409	11306	39048
410	11328	39001
411	11341	38926
412	11349	38830
413	11361	38749
414	11369	38654
415	11387	38598
416	11395	38504
417	11456	38590
418	11517	38677
419	11528	38592
420	11538	38506
421	11555	38445
422	11565	38359
423	11577	38282
424	11587	38197
425	11598	38115
426	11608	38034
427	11618	37949
428	11628	37866
429	11637	37782
430	11649	37705
431	11661	37629
432	11669	37540
433	11679	37461
434	11689	37379
435	11704	37315
436	11717	37243
437	11730	37173
438	11749	37123
439	11761	37047
440	11771	36968
441	11780	36888
442	11843	36974
443	11854	36899
444	11865	36822
445	11877	36750
446	11887	36672
447	11942	36734
448	11951	36651
449	11965	36587
450	11975	36511
451	11991	36453
452	12003	36380
453	12031	36359
454	12065	36355
455	12075	36280
456	12084	36202
457	12094	36125
458	12104	36049
459	12113	35973
460	12123	35896
461	12130	35815
462	12140	35739
463	12147	35657
464	12155	35579
465	12163	35499
466	12176	35434
467	12236	35507
468	12258	35467
469	12269	35398
470	12277	35320
471	12285	35242
472	12297	35175
473	12313	35121
474	12324	35054
475	12334	34983
476	12369	34981
477	12382	34920
478	12396	34861
479	12404	34784
480	12412	34708
481	12475	34787
482	12484	34714
483	12492	34639
484	12500	34564
485	12519	34517
486	12530	34451
487	12543	34391
488	12553	34322
489	12569	34271
490	12585	34220
491	12593	34145
492	12609	34094
493	12617	34020
494	12632	33968
495	12644	33905
496	12676	33898
497	12686	33829
498	12697	33767
499	12708	33703
500	12723	33650
501	12735	33588
502	12745	33524
503	12760	33471
504	12780	33430
505	12794	33376
506	12804	33312
507	12840	33315
508	12851	33252
509	12862	33189
510	12874	33131
511	12887	33073
512	12899	33016
513	12910	32953
514	12928	32910
515	12936	32842
516	12948	32784
517	12964	32736
518	12978	32684
519	12988	32621
520	13001	32565
521	13017	32518
522	13027	32457
523	13040	32400
524	13052	32345
525	13063	32285
526	13075	32230
527	13087	32174
528	13098	32114
529	13111	32060
530	13121	32001
531	13132	31942
532	13145	31888
533	13159	31840
534	13170	31782
535	13183	31729
536	13194	31671
537	13204	31611
538	13214	31552
539	13224	31494
540	13235	31438
541	13247	31384
542	13259	31329
543	13269	31271
544	13279	31213
545	13291	31159
546	13303	31107
547	13313	31048
548	13325	30996
549	13337	30942
550	13345	30880
551	13352	30817
552	13362	30760
553	13372	30703
554	13384	30651
555	13396	30599
556	13409	30550
557	13421	30498
558	13429	30438
559	13441	30387
560	13451	30331
561	13462	30278
562	13472	30223
563	13481	30167
564	13493	30115
565	13505	30064
566	13569	30131
567	13631	30191
568	13698	30262
569	13724	30241
570	13735	30188
571	13750	30144
572	13768	30108
573	13788	30074
574	13852	30139
575	13916	30200
576	13941	30178
577	14003	30235
578	14064	30289
579	14074	30236
580	14089	30191
581	14153	30252
582	14218	30314
583	14232	30268
584	14294	30324
585	14356	30378
586	14421	30439
587	14486	30500
588	14550	30557
589	14611	30609
590	14672	30661
591	14733	30711
592	14811	30795
593	14874	30851
594	14942	30915
595	15001	30959
596	15064	31012
597	15130	31070
598	15194	31124
599	15254	31170
600	15266	31117
601	15276	31060
602	15292	31016
603	15305	30966
604	15316	30910
605	15325	30853
606	15337	30800
607	15371	30793
608	15431	30837
609	15442	30784
610	15452	30728
611	15463	30674
612	15479	30631
613	15491	30579
614	15503	30528
615	15515	30477
616	15527	30425
617	15593	30480
618	15622	30462
619	15656	30453
620	15725	30513
621	15749	30487
622	15784	30480
623	15801	30438
624	15811	30382
625	15863	30408
626	15926	30455
627	15996	30514
628	16058	30559
629	16076	30519
630	16141	30569
631	16153	30518
632	16167	30470
633	16183	30427
634	16246	30472
635	16313	30523
636	16332	30485
637	16346	30437
638	16409	30482
639	16435	30456
640	16448	30408
641	16512	30453
642	16576	30498
643	16600	30468
644	16662	30509
645	16677	30464
646	16740	30506
647	16761	30471
648	16828	30520
649	16847	30481
650	16917	30534
651	16932	30489
652	16996	30530
653	17008	30479
654	17074	30524
655	17089	30479
656	17108	30441
657	17173	30483
658	17184	30431
659	17195	30378
660	17209	30330
661	17224	30286
662	17240	30243
663	17252	30191
664	17287	30182
665	17304	30140
666	17320	30095
667	17331	30044
668	17346	29999
669	17357	29948
670	17369	29897
671	17380	29847
672	17396	29804
673	17412	29761
674	17427	29717
675	17441	29670
676	17456	29627
677	17478	29594
678	17538	29626
679	17550	29577
680	17562	29528
681	17575	29481
682	17589	29436
683	17602	29389
684	17618	29347
685	17631	29299
686	17643	29252
687	17664	29218
688	17676	29170
689	17696	29135
690	17706	29084
691	17717	29034
692	17731	28990
693	17741	28939
694	17757	28897
695	17776	28861
696	17788	28813
697	17804	28773
698	17816	28725
699	17836	28690
700	17885	28703
701	17901	28663
702	17913	28615
703	17929	28575
704	17938	28524
705	17955	28483
706	17964	28432
707	17973	28382
708	17983	28332
709	17993	28283
710	18054	28312
711	18114	28341
712	18122	28290
713	18135	28244
714	18148	28200
715	18160	28153
716	18173	28109
717	18183	28060
718	18197	28017
719	18205	27965
720	18217	27919
721	18228	27873
722	18244	27833
723	18257	27789
724	18267	27742
725	18278	27695
726	18290	27649
727	18302	27604
728	18314	27559
729	18325	27512
730	18337	27468
731	18362	27442
732	18386	27415
733	18395	27366
734	18403	27316
735	18416	27275
736	18424	27224
737	18431	27172
738	18439	27122
739	18449	27075
740	18457	27026
741	18465	26976
742	18513	26985
743	18523	26938
744	18535	26894
745	18549	26854
746	18562	26812
747	18573	26767
748	18587	26726
749	18599	26684
750	18612	26642
751	18623	26598
752	18633	26552
753	18647	26511
754	18658	26467
755	18671	26426
756	18685	26387
757	18699	26346
758	18713	26306
759	18724	26263
760	18741	26227
761	18754	26187
762	18767	26146
763	18782	26108
764	18798	26071
765	18813	26035
766	18829	25997
767	18841	25956
768	18904	25984
769	18968	26013
770	18980	25971
771	18992	25929
772	19009	25895
773	19024	25858
774	19040	25821
775	19053	25780
776	19068	25743
777	19078	25699
778	19087	25653
779	19105	25621
780	19116	25577
781	19176	25601
782	19237	25625
783	19305	25658
784	19336	25642
785	19345	25597
786	19360	25559
787	19370	25516
788	19384	25477
789	19393	25432
790	19401	25385
791	19409	25339
792	19416	25293
793	19428	25252
794	19439	25210
795	19451	25169
796	19459	25123
797	19468	25080
798	19482	25041
799	19491	24997
800	19505	24960
801	19513	24914
802	19561	24921
803	19575	24883
804	19595	24852
805	19656	24875
806	19721	24902
807	19783	24924
808	19804	24896
809	19866	24918
810	19921	24932
811	19974	24942
812	19993	24912
813	20017	24886
814	20026	24842
815	20038	24802
816	20048	24759
817	20080	24744
818	20090	24701
819	20099	24658
820	20115	24624
821	20125	24581
822	20135	24538
823	20145	24497
824	20154	24454
825	20167	24415
826	20179	24376
827	20198	24346
828	20223	24321
829	20246	24295
830	20261	24259
831	20275	24223
832	20286	24183
833	20300	24145
834	20312	24107
835	20338	24085
836	20349	24045
837	20361	24006
838	20373	23967
839	20383	23926
840	20395	23887
841	20410	23852
842	20418	23808
843	20466	23813
844	20483	23780
845	20496	23743
846	20557	23761
847	20569	23723
848	20590	23695
849	20649	23710
850	20661	23672
851	20673	23633
852	20692	23603
853	20712	23574
854	20737	23551
855	20749	23512
856	20762	23475
857	20784	23448
858	20796	23411
859	20808	23373
860	20824	23339
861	20837	23302
862	20852	23269
863	20866	23233
864	20878	23196
865	20894	23162
866	20909	23128
867	20924	23093
868	20940	23061
869	20957	23028
870	20972	22995
871	20985	22959
872	21055	22984
873	21067	22947
874	21086	22918
875	21101	22884
876	21118	22852
877	21141	22827
878	21203	22843
879	21213	22804
880	21225	22767
881	21289	22786
882	21359	22811
883	21369	22771
884	21430	22787
885	21464	22772
886	21475	22734
887	21490	22700
888	21505	22666
889	21521	22633
890	21581	22647
891	21644	22663
892	21694	22666
893	21715	22638
894	21727	22601
895	21746	22571
896	21760	22536
897	21772	22499
898	21785	22464
899	21846	22477
900	21857	22440
901	21918	22453
902	21929	22414
903	21941	22378
904	21952	22340
905	21960	22300
906	21976	22266
907	21984	22226
908	21992	22185
909	22003	22149
910	22018	22114
911	22026	22075
912	22038	22038
913	22098	22050
914	22164	22067
915	22227	22081
916	22288	22093
917	22338	22095
918	22399	22106
919	22461	22119
920	22522	22130
921	22538	22098
922	22550	22061
923	22566	22029
924	22628	22041
925	22661	22024
926	22673	21988
927	22683	21950
928	22695	21913
929	22707	21877
930	22772	21891
931	22840	21908
932	22906	21924
933	22940	21908
934	23002	21920
935	23019	21888
936	23040	21860
937	23056	21827
938	23065	21787
939	23076	21750
940	23087	21713
941	23099	21677
942	23107	21637
943	23169	21647
944	23180	21610
945	23192	21574
946	23202	21536
947	23212	21498
948	23224	21462
949	23232	21423
950	23295	21433
951	23305	21395
952	23314	21357
953	23326	21321
954	23336	21284
955	23348	21248
956	23359	21211
957	23371	21175
958	23381	21138
959	23393	21102
960	23403	21065
961	23415	21030
962	23426	20993
963	23440	20960
964	23460	20932
965	23470	20894
966	23479	20857
967	23491	20821
968	23552	20830
969	23614	20838
970	23625	20803
971	23637	20768
972	23650	20733
973	23699	20731
974	23712	20696
975	23774	20705
976	23787	20671
977	23801	20637
978	23812	20601
979	23823	20565
980	23831	20527
981	23843	20492
982	23854	20456
983	23862	20418
984	23874	20384
985	23888	20351
986	23899	20315
987	23909	20279
988	23918	20242
989	23945	20220
990	23961	20189
991	23972	20154
992	23986	20121
993	23999	20088
994	24012	20054
995	24021	20017
996	24034	19984
997	24053	19956
998	24071	19927
999	24084	19893
1000	24098	19861
1001	24110	19827
1002	24124	19795
1003	24135	19760
1004	24150	19729
1005	24162	19695
1006	24183	19668
1007	24195	19634
1008	24208	19601
1009	24220	19568
1010	24231	19533
1011	24242	19499
1012	24253	19465
1013	24262	19429
1014	24272	19394
1015	24284	19360
1016	24295	19326
1017	24310	19295
1018	24320	19260
1019	24330	19225
1020	24338	19189
1021	24349	19155
1022	24360	19121
1023	24368	19085
1024	24380	19052
1025	24393	19020
1026	24402	18984
1027	24412	18950
1028	24482	18962
1029	24506	18938
1030	24515	18904
1031	24529	18872
1032	24589	18876
1033	24650	18881
1034	24662	18848
1035	24672	18814
1036	24732	18817
1037	24742	18783
1038	24750	18747
1039	24759	18712
1040	24795	18697
1041	24815	18671
1042	24824	18636
1043	24846	18610
1044	24858	18578
1045	24895	18564
1046	24905	18530
1047	24914	18496
1048	24928	18464
1049	24949	18439
1050	24965	18409
1051	24983	18381
1052	25026	18371
1053	25045	18344
1054	25066	18318
1055	25078	18286
1056	25097	18259
1057	25120	18235
1058	25130	18201
1059	25139	18166
1060	25148	18132
1061	25156	18097
1062	25178	18072
1063	25185	18037
1064	25193	18002
1065	25201	17967
1066	25208	17932
1067	25217	17897
1068	25225	17863
1069	25244	17836
1070	25255	17803
1071	25274	17777
1072	25286	17745
1073	25298	17713
1074	25306	17679
1075	25314	17644
1076	25325	17612
1077	25334	17578
1078	25344	17546
1079	25353	17512
1080	25361	17478
1081	25377	17449
1082	25384	17415
1083	25392	17381
1084	25401	17347
1085	25413	17316
1086	25421	17282
1087	25430	17249
1088	25438	17215
1089	25446	17182
1090	25458	17151
1091	25466	17117
1092	25479	17087
1093	25486	17053
1094	25548	17055
1095	25563	17026
1096	25577	16997
1097	25612	16981
1098	25626	16952
1099	25645	16926
1100	25678	16908
1101	25743	16913
1102	25768	16890
1103	25828	16891
1104	25841	16861
1105	25849	16827
1106	25861	16797
1107	25921	16797
1108	25983	16798
1109	26004	16774
1110	26021	16746
1111	26036	16717
1112	26064	16696
1113	26075	16666
1114	26086	16634
1115	26096	16602
1116	26112	16574
1117	26121	16542
1118	26186	16544
1119	26220	16528
1120	26234	16498
1121	26244	16467
1122	26254	16435
1123	26270	16407
1124	26335	16410
1125	26352	16382
1126	26375	16359
1127	26436	16358
1128	26447	16327
1129	26456	16295
1130	26471	16266
1131	26481	16235
1132	26490	16202
1133	26498	16170
1134	26506	16137
1135	26513	16104
1136	26521	16071
1137	26529	16038
1138	26540	16008
1139	26549	15976
1140	26556	15943
1141	26566	15911
1142	26585	15885
1143	26596	15855
1144	26612	15827
1145	26624	15797
1146	26649	15775
1147	26663	15746
1148	26711	15738
1149	26721	15707
1150	26735	15678
1151	26753	15652
1152	26818	15653
1153	26890	15658
1154	26964	15665
1155	27031	15666
1156	27101	15670
1157	27166	15670
1158	27230	15671
1159	27295	15671
1160	27362	15672
1161	27425	15671
1162	27496	15675
1163	27562	15675
1164	27596	15657
1165	27617	15632
1166	27683	15632
1167	27746	15630
1168	27811	15630
1169	27876	15630
1170	27936	15626
1171	27956	15600
1172	28018	15597
1173	28084	15597
1174	28155	15599
1175	28215	15595
1176	28247	15575
1177	28312	15574
1178	28332	15548
1179	28395	15545
1180	28465	15546
1181	28533	15545
1182	28598	15544
1183	28625	15521
1184	28639	15492
1185	28649	15460
1186	28659	15428
1187	28719	15423
1188	28741	15397
1189	28751	15366
1190	28820	15366
1191	28836	15337
1192	28888	15328
1193	28906	15300
1194	28919	15270
1195	28971	15260
1196	28986	15232
1197	28996	15199
1198	29010	15170
1199	29019	15138
1200	29027	15105
1201	29040	15075
1202	29056	15047
1203	29064	15015
1204	29072	14982
1205	29083	14951
1206	29109	14928
1207	29125	14900
1208	29140	14871
1209	29149	14839
1210	29163	14810
1211	29172	14778
1212	29188	14750
1213	29200	14720
1214	29212	14690
1215	29222	14659
1216	29231	14627
1217	29242	14597
1218	29254	14567
1219	29315	14561
1220	29327	14531
1221	29337	14500
1222	29360	14476
1223	29371	14445
1224	29382	14415
1225	29393	14384
1226	29426	14365
1227	29438	14335
1228	29449	14305
1229	29456	14273
1230	29520	14268
1231	29530	14237
1232	29541	14207
1233	29552	14177
1234	29562	14146
1235	29572	14116
1236	29582	14085
1237	29598	14057
1238	29607	14027
1239	29617	13996
1240	29627	13966
1241	29641	13937
1242	29650	13906
1243	29660	13876
1244	29668	13845
1245	29677	13814
1246	29687	13784
1247	29696	13753
1248	29721	13730
1249	29735	13701
1250	29745	13672
1251	29764	13646
1252	29774	13615
1253	29784	13585
1254	29793	13555
1255	29803	13525
1256	29813	13495
1257	29823	13465
1258	29832	13435
1259	29842	13405
1260	29851	13375
1261	29863	13346
1262	29873	13316
1263	29884	13287
1264	29893	13256
1265	29902	13227
1266	29912	13197
1267	29945	13177
1268	29969	13154
1269	29993	13131
1270	30025	13111
1271	30039	13083
1272	30066	13061
1273	30127	13053
1274	30191	13047
1275	30199	13017
1276	30208	12986
1277	30218	12957
1278	30235	12931
1279	30243	12900
1280	30253	12871
1281	30261	12840
1282	30270	12811
1283	30280	12781
1284	30290	12752
1285	30299	12723
1286	30312	12694
1287	30323	12666
1288	30331	12635
1289	30338	12605
1290	30348	12576
1291	30356	12546
1292	30418	12538
1293	30426	12509
1294	30436	12480
1295	30449	12452
1296	30482	12432
1297	30516	12413
1298	30528	12385
1299	30545	12359
1300	30594	12346
1301	30604	12317
1302	30616	12289
1303	30625	12259
1304	30639	12232
1305	30655	12205
1306	30693	12188
1307	30719	12165
1308	30745	12143
1309	30767	12119
1310	30787	12094
1311	30822	12075
1312	30839	12049
1313	30894	12037
1314	30914	12013
1315	30925	11984
1316	30936	11956
1317	30947	11928
1318	30959	11900
1319	30973	11873
1320	30986	11845
1321	30997	11817
1322	31010	11790
1323	31026	11763
1324	31041	11737
1325	31053	11709
1326	31072	11684
1327	31091	11659
1328	31105	11632
1329	31117	11604
1330	31130	11577
1331	31143	11550
1332	31154	11522
1333	31165	11494
1334	31178	11467
1335	31188	11438
1336	31198	11410
1337	31213	11384
1338	31225	11356
1339	31235	11328
1340	31245	11300
1341	31256	11272
1342	31266	11244
1343	31280	11218
1344	31295	11191
1345	31304	11163
1346	31315	11135
1347	31325	11107
1348	31338	11081
1349	31350	11054
1350	31363	11027
1351	31374	10999
1352	31383	10971
1353	31393	10943
1354	31403	10915
1355	31414	10888
1356	31425	10861
1357	31436	10833
1358	31446	10806
1359	31458	10779
1360	31469	10751
1361	31478	10724
1362	31488	10696
1363	31501	10669
1364	31513	10643
1365	31526	10616
1366	31537	10589
1367	31553	10563
1368	31564	10537
1369	31580	10511
1370	31596	10486
1371	31620	10463
1372	31645	10440
1373	31652	10412
1374	31668	10387
1375	31676	10359
1376	31684	10331
1377	31692	10303
1378	31700	10275
1379	31710	10248
1380	31727	10223
1381	31745	10199
1382	31804	10187
1383	31822	10162
1384	31881	10151
1385	31943	10140
1386	32004	10129
1387	32066	10118
1388	32085	10094
1389	32111	10072
1390	32172	10060
1391	32197	10038
1392	32210	10012
1393	32229	9987
1394	32247	9963
1395	32312	9953
1396	32331	9928
1397	32392	9917
1398	32414	9893
1399	32495	9887
1400	32521	9865
1401	32553	9845
1402	32616	9833
1403	32680	9822
1404	32713	9802
1405	32780	9792
1406	32847	9781
1407	32868	9757
1408	32897	9736
1409	32963	9725
1410	32983	9700
1411	33050	9690
1412	33122	9681
1413	33162	9662
1414	33223	9650
1415	33240	9624
1416	33257	9599
1417	33274	9574
1418	33292	9548
1419	33307	9523
1420	33322	9497
1421	33336	9471
1422	33351	9445
1423	33363	9418
1424	33375	9392
1425	33385	9364
1426	33395	9337
1427	33428	9317
1428	33492	9304
1429	33503	9277
1430	33512	9250
1431	33522	9223
1432	33533	9196
1433	33542	9169
1434	33558	9143
1435	33620	9130
1436	33631	9104
1437	33640	9076
1438	33653	9050
1439	33665	9024
1440	33676	8997
1441	33686	8970
1442	33700	8944
1443	33710	8917
1444	33721	8891
1445	33729	8863
1446	33739	8836
1447	33787	8820
1448	33799	8793
1449	33812	8767
1450	33827	8742
1451	33879	8726
1452	33940	8712
1453	33960	8688
1454	33989	8666
1455	34000	8640
1456	34010	8613
1457	34018	8586
1458	34040	8562
1459	34053	8536
1460	34061	8509
1461	34078	8484
1462	34091	8458
1463	34101	8432
1464	34110	8405
1465	34137	8382
1466	34151	8357
1467	34159	8330
1468	34175	8305
1469	34186	8279
1470	34199	8253
1471	34219	8229
1472	34232	8203
1473	34248	8178
1474	34268	8154
1475	34288	8130
1476	34295	8103
1477	34309	8078
1478	34321	8052
1479	34329	8025
1480	34337	7998
1481	34350	7973
1482	34364	7947
1483	34378	7922
1484	34388	7896
1485	34399	7870
1486	34449	7853
1487	34464	7828
1488	34477	7803
1489	34487	7777
1490	34500	7751
1491	34515	7726
1492	34529	7701
1493	34540	7675
1494	34564	7652
1495	34576	7627
1496	34588	7601
1497	34601	7576
1498	34612	7550
1499	34623	7524
1500	34633	7498
1501	34649	7474
1502	34660	7448
1503	34672	7423
1504	34682	7397
1505	34689	7371
1506	34701	7345
1507	34715	7320
1508	34730	7295
1509	34743	7270
1510	34759	7246
1511	34774	7221
1512	34828	7205
1513	34845	7180
1514	34872	7158
1515	34888	7134
1516	34898	7108
1517	34917	7084
1518	34944	7062
1519	34974	7040
1520	34985	7015
1521	35047	7000
1522	35100	6983
1523	35166	6968
1524	35177	6943
1525	35198	6919
1526	35213	6895
1527	35275	6879
1528	35287	6854
1529	35304	6830
1530	35352	6811
1531	35403	6794
1532	35454	6776
1533	35465	6750
1534	35484	6727
1535	35517	6705
1536	35543	6683
1537	35552	6657
1538	35568	6632
1539	35578	6607
1540	35592	6582
1541	35608	6558
1542	35623	6533
1543	35638	6509
1544	35647	6483
1545	35657	6457
1546	35675	6433
1547	35690	6409
1548	35702	6384
1549	35715	6359
1550	35726	6334
1551	35752	6311
1552	35768	6287
1553	35779	6262
1554	35787	6236
1555	35795	6211
1556	35848	6193
1557	35873	6170
1558	35889	6146
1559	35903	6122
1560	35918	6097
1561	35943	6074
1562	35955	6050
1563	35987	6028
1564	35997	6003
1565	36007	5978
1566	36025	5954
1567	36085	5937
1568	36119	5916
1569	36131	5891
1570	36139	5866
1571	36148	5840
1572	36158	5815
1573	36167	5790
1574	36177	5765
1575	36189	5740
1576	36204	5716
1577	36214	5691
1578	36226	5666
1579	36236	5641
1580	36247	5617
1581	36257	5592
1582	36268	5567
1583	36278	5542
1584	36288	5517
1585	36298	5492
1586	36307	5467
1587	36318	5443
1588	36329	5418
1589	36338	5393
1590	36348	5368
1591	36358	5344
1592	36366	5319
1593	36390	5296
1594	36400	5271
1595	36408	5246
1596	36420	5222
1597	36430	5197
1598	36439	5173
1599	36449	5148
1600	36459	5123
1601	36470	5099
1602	36478	5074
1603	36495	5051
1604	36507	5026
1605	36521	5002
1606	36530	4978
1607	36538	4953
1608	36550	4929
1609	36559	4904
1610	36572	4880
1611	36583	4856
1612	36593	4832
1613	36602	4807
1614	36630	4785
1615	36690	4767
1616	36718	4745
1617	36755	4725
1618	36790	4703
1619	36860	4687
1620	36901	4666
1621	36969	4649
1622	36997	4627
1623	37016	4604
1624	37031	4580
1625	37042	4556
1626	37053	4532
1627	37074	4509
1628	37086	4485
1629	37096	4460
1630	37106	4436
1631	37120	4412
1632	37130	4388
1633	37146	4364
1634	37155	4340
1635	37167	4316
1636	37177	4292
1637	37187	4268
1638	37196	4243
1639	37206	4219
1640	37225	4196
1641	37245	4173
1642	37262	4150
1643	37272	4126
1644	37288	4102
1645	37306	4079
1646	37329	4057
1647	37345	4033
1648	37355	4009
1649	37372	3986
1650	37381	3962
1651	37399	3939
1652	37414	3915
1653	37440	3893
1654	37450	3869
1655	37471	3846
1656	37482	3822
1657	37519	3801
1658	37540	3778
1659	37560	3756
1660	37622	3737
1661	37633	3713
1662	37658	3691
1663	37668	3667
1664	37683	3643
1665	37699	3620
1666	37710	3596
