iter	Passed	Remaining
302	3867	47715
303	3876	47657
304	3885	47596
305	3895	47542
306	3902	47460
307	3910	47397
308	3917	47314
309	3925	47245
310	3932	47168
311	3943	47136
312	3959	47164
313	3966	47083
314	3980	47081
315	3992	47059
316	4003	47033
317	4012	46978
318	4021	46925
319	4031	46877
320	4040	46823
321	4051	46795
322	4063	46769
323	4074	46745
324	4085	46714
325	4098	46706
326	4109	46674
327	4119	46637
328	4129	46595
329	4140	46564
330	4149	46511
331	4159	46466
332	4179	46536
333	4202	46643
334	4211	46590
335	4233	46686
336	4240	46613
337	4253	46600
338	4263	46559
339	4272	46505
340	4281	46452
341	4288	46383
342	4297	46333
343	4306	46281
344	4313	46211
345	4322	46157
346	4329	46085
347	4342	46079
348	4349	46012
349	4356	45946
350	4363	45875
351	4371	45810
352	4378	45748
353	4386	45681
354	4393	45614
355	4412	45678
356	4432	45744
357	4453	45811
358	4472	45872
359	4493	45949
360	4509	45973
361	4518	45925
362	4532	45919
363	4540	45871
364	4551	45838
365	4562	45811
366	4571	45766
367	4580	45718
368	4589	45672
369	4599	45629
370	4608	45589
371	4622	45588
372	4631	45542
373	4642	45517
374	4651	45475
375	4660	45427
376	4684	45528
377	4697	45520
378	4704	45456
379	4725	45530
380	4745	45591
381	4755	45551
382	4764	45510
383	4775	45475
384	4782	45414
385	4804	45490
386	4813	45449
387	4829	45465
388	4851	45546
389	4872	45610
390	4891	45666
391	4899	45605
392	4907	45556
393	4915	45497
394	4934	45546
395	4952	45589
396	4971	45635
397	4993	45711
398	5012	45752
399	5019	45690
400	5026	45627
401	5034	45570
402	5040	45506
403	5047	45442
404	5054	45382
405	5062	45329
406	5071	45281
407	5078	45222
408	5092	45225
409	5110	45260
410	5119	45215
411	5130	45188
412	5139	45145
413	5148	45102
414	5157	45060
415	5168	45038
416	5188	45089
417	5199	45065
418	5213	45067
419	5224	45039
420	5233	44999
421	5242	44956
422	5252	44924
423	5265	44917
424	5274	44874
425	5281	44820
426	5289	44766
427	5298	44727
428	5305	44669
429	5320	44683
430	5330	44643
431	5337	44588
432	5346	44548
433	5353	44491
434	5362	44453
435	5378	44469
436	5387	44431
437	5396	44394
438	5406	44359
439	5425	44406
440	5444	44442
441	5453	44403
442	5472	44447
443	5495	44520
444	5506	44498
445	5513	44443
446	5522	44405
447	5531	44365
448	5541	44328
449	5551	44304
450	5564	44292
451	5573	44252
452	5584	44229
453	5591	44181
454	5603	44162
455	5613	44129
456	5626	44125
457	5635	44083
458	5644	44045
459	5652	44005
460	5660	43956
461	5681	44012
462	5702	44064
463	5723	44121
464	5745	44186
465	5758	44178
466	5778	44226
467	5788	44190
468	5798	44166
469	5805	44111
470	5827	44172
471	5837	44141
472	5846	44100
473	5853	44049
474	5861	44000
475	5868	43952
476	5875	43901
477	5882	43848
478	5889	43797
479	5911	43856
480	5929	43885
481	5939	43858
482	5961	43913
483	5968	43862
484	5978	43834
485	5987	43797
486	5996	43760
487	6003	43710
488	6010	43661
489	6018	43613
490	6026	43569
491	6033	43519
492	6040	43470
493	6048	43429
494	6055	43381
495	6063	43334
496	6070	43288
497	6077	43239
498	6085	43193
499	6108	43262
500	6128	43301
501	6158	43418
502	6172	43415
503	6183	43396
504	6196	43389
505	6204	43343
506	6211	43296
507	6218	43249
508	6225	43202
509	6233	43154
510	6239	43104
511	6246	43056
512	6259	43050
513	6270	43028
514	6277	42979
515	6286	42946
516	6300	42944
517	6313	42940
518	6324	42920
519	6335	42900
520	6343	42855
521	6358	42866
522	6365	42820
523	6373	42774
524	6382	42745
525	6389	42698
526	6397	42657
527	6404	42613
528	6415	42594
529	6427	42576
530	6441	42581
531	6452	42559
532	6463	42537
533	6470	42493
534	6486	42506
535	6501	42512
536	6508	42471
537	6520	42452
538	6532	42445
539	6545	42436
540	6556	42416
541	6567	42396
542	6574	42354
543	6586	42337
544	6598	42325
545	6605	42281
546	6626	42324
547	6639	42320
548	6651	42310
549	6658	42266
550	6667	42231
551	6681	42231
552	6694	42226
553	6705	42206
554	6712	42163
555	6726	42160
556	6738	42151
557	6752	42148
558	6766	42150
559	6776	42120
560	6791	42126
561	6799	42089
562	6812	42086
563	6821	42051
564	6839	42077
565	6853	42080
566	6871	42103
567	6882	42082
568	6894	42067
569	6905	42053
570	6921	42064
571	6931	42034
572	6943	42023
573	6953	42002
574	6978	42064
575	6999	42106
576	7017	42128
577	7036	42160
578	7050	42155
579	7059	42124
580	7073	42121
581	7094	42162
582	7111	42179
583	7134	42230
584	7153	42262
585	7169	42272
586	7186	42283
587	7201	42292
588	7217	42299
589	7231	42295
590	7242	42279
591	7255	42271
592	7275	42302
593	7284	42270
594	7304	42302
595	7323	42332
596	7335	42314
597	7342	42272
598	7361	42302
599	7374	42292
600	7394	42322
601	7401	42283
602	7420	42309
603	7439	42334
604	7458	42357
605	7476	42381
606	7496	42412
607	7506	42383
608	7513	42342
609	7522	42312
610	7542	42339
611	7561	42364
612	7579	42385
613	7600	42422
614	7619	42447
615	7639	42475
616	7649	42453
617	7670	42484
618	7679	42454
619	7688	42420
620	7707	42446
621	7727	42478
622	7736	42447
623	7745	42415
624	7756	42395
625	7765	42363
626	7774	42333
627	7794	42358
628	7803	42327
629	7821	42349
630	7831	42319
631	7838	42282
632	7845	42241
633	7853	42204
634	7863	42175
635	7882	42198
636	7900	42220
637	7907	42180
638	7915	42141
639	7925	42118
640	7944	42140
641	7951	42100
642	7971	42124
643	7981	42103
644	8001	42130
645	8009	42090
646	8027	42110
647	8038	42089
648	8056	42105
649	8066	42084
650	8073	42043
651	8085	42026
652	8103	42042
653	8110	42003
654	8117	41962
655	8133	41970
656	8144	41951
657	8164	41975
658	8173	41944
659	8182	41916
660	8191	41886
661	8202	41867
662	8213	41847
663	8232	41870
664	8241	41841
665	8263	41875
666	8284	41907
667	8306	41942
668	8315	41914
669	8325	41886
670	8335	41862
671	8344	41832
672	8359	41834
673	8368	41803
674	8376	41773
675	8397	41800
676	8407	41776
677	8427	41800
678	8440	41792
679	8464	41837
680	8487	41874
681	8506	41897
682	8526	41923
683	8538	41903
684	8547	41876
685	8561	41869
686	8572	41849
687	8585	41841
688	8599	41836
689	8608	41805
690	8617	41778
691	8626	41747
692	8638	41736
693	8659	41762
694	8677	41777
695	8686	41747
696	8707	41776
697	8726	41795
698	8744	41810
699	8764	41833
700	8776	41815
701	8799	41854
702	8823	41895
703	8841	41909
704	8851	41883
705	8867	41886
706	8874	41848
707	8892	41862
708	8900	41827
709	8921	41853
710	8936	41852
711	8950	41847
712	8963	41836
713	8977	41831
714	8990	41822
715	9003	41810
716	9014	41789
717	9026	41777
718	9047	41803
719	9062	41799
720	9071	41769
721	9086	41772
722	9099	41761
723	9107	41725
724	9120	41713
725	9140	41737
726	9159	41751
727	9179	41773
728	9196	41781
729	9203	41744
730	9210	41707
731	9233	41740
732	9240	41702
733	9248	41667
734	9265	41676
735	9278	41666
736	9286	41629
737	9293	41594
738	9309	41596
739	9324	41596
740	9340	41595
741	9352	41583
742	9367	41581
743	9381	41573
744	9396	41573
745	9409	41561
746	9425	41562
747	9439	41555
748	9452	41543
749	9465	41533
750	9484	41551
751	9507	41580
752	9529	41610
753	9549	41631
754	9570	41655
755	9585	41652
756	9596	41631
757	9617	41656
758	9630	41644
759	9654	41679
760	9667	41669
761	9678	41649
762	9698	41667
763	9721	41698
764	9728	41662
765	9739	41639
766	9750	41619
767	9761	41598
768	9781	41617
769	9790	41591
770	9804	41581
771	9811	41546
772	9818	41511
773	9832	41502
774	9843	41483
775	9851	41450
776	9873	41476
777	9894	41498
778	9914	41515
779	9936	41541
780	9943	41506
781	9951	41473
782	9972	41496
783	9992	41512
784	10002	41487
785	10022	41505
786	10031	41476
787	10038	41440
788	10051	41428
789	10058	41392
790	10065	41355
791	10072	41319
792	10079	41284
793	10088	41257
794	10108	41272
795	10126	41281
796	10133	41244
797	10140	41209
798	10161	41229
799	10184	41259
800	10205	41279
801	10216	41261
802	10237	41280
803	10258	41300
804	10278	41318
805	10297	41329
806	10318	41349
807	10331	41338
808	10342	41318
809	10364	41342
810	10385	41362
811	10403	41371
812	10412	41344
813	10422	41317
814	10440	41324
815	10447	41290
816	10456	41264
817	10466	41238
818	10473	41202
819	10482	41175
820	10491	41148
821	10515	41178
822	10535	41193
823	10543	41163
824	10553	41138
825	10574	41159
826	10584	41135
827	10593	41107
828	10614	41128
829	10624	41104
830	10646	41126
831	10656	41102
832	10675	41113
833	10699	41143
834	10722	41168
835	10745	41193
836	10767	41218
837	10781	41210
838	10806	41243
839	10829	41268
840	10848	41278
841	10870	41299
842	10893	41324
843	10917	41354
844	10940	41380
845	10960	41391
846	10977	41395
847	10987	41372
848	11001	41361
849	11024	41388
850	11040	41387
851	11049	41359
852	11062	41344
853	11075	41332
854	11090	41325
855	11103	41312
856	11112	41284
857	11124	41270
858	11131	41234
859	11144	41221
860	11154	41198
861	11173	41208
862	11200	41247
863	11211	41226
864	11222	41204
865	11229	41169
866	11240	41148
867	11247	41115
868	11254	41081
869	11261	41047
870	11272	41025
871	11279	40990
872	11286	40956
873	11293	40922
874	11300	40888
875	11312	40873
876	11320	40842
877	11330	40817
878	11350	40832
879	11360	40806
880	11381	40823
881	11403	40842
882	11424	40857
883	11445	40873
884	11466	40890
885	11487	40906
886	11507	40920
887	11521	40908
888	11540	40917
889	11560	40927
890	11576	40925
891	11596	40937
892	11615	40946
893	11635	40958
894	11651	40955
895	11670	40965
896	11691	40977
897	11709	40984
898	11729	40994
899	11750	41007
900	11770	41020
901	11792	41037
902	11814	41056
903	11835	41070
904	11856	41085
905	11880	41108
906	11902	41126
907	11922	41137
908	11942	41147
909	11954	41131
910	11976	41150
911	11995	41154
912	12014	41163
913	12034	41174
914	12042	41141
915	12049	41106
916	12069	41118
917	12090	41129
918	12099	41104
919	12117	41108
920	12138	41119
921	12147	41091
922	12154	41060
923	12174	41070
924	12196	41084
925	12215	41092
926	12234	41096
927	12253	41104
928	12276	41122
929	12294	41126
930	12317	41145
931	12332	41140
932	12346	41128
933	12362	41125
934	12373	41105
935	12381	41073
936	12388	41038
937	12398	41014
938	12405	40980
939	12415	40958
940	12435	40965
941	12455	40974
942	12463	40946
943	12485	40962
944	12494	40935
945	12514	40943
946	12523	40915
947	12532	40888
948	12541	40862
949	12550	40834
950	12567	40835
951	12577	40809
952	12594	40811
953	12603	40784
954	12612	40757
955	12631	40762
956	12640	40736
957	12650	40712
958	12660	40686
959	12670	40663
960	12679	40637
961	12688	40610
962	12697	40583
963	12706	40557
964	12715	40532
965	12735	40539
966	12753	40543
967	12760	40510
968	12771	40488
969	12780	40462
970	12792	40446
971	12802	40421
972	12811	40397
973	12821	40374
974	12834	40359
975	12844	40334
976	12855	40315
977	12864	40291
978	12875	40271
979	12887	40253
980	12897	40230
981	12906	40205
982	12916	40181
983	12926	40158
984	12943	40157
985	12950	40124
986	12969	40129
987	12992	40147
988	13006	40135
989	13018	40119
990	13035	40118
991	13048	40105
992	13060	40089
993	13075	40081
994	13090	40075
995	13104	40062
996	13115	40043
997	13134	40046
998	13154	40055
999	13172	40056
1000	13183	40036
1001	13191	40008
1002	13203	39993
1003	13212	39967
1004	13228	39961
1005	13236	39934
1006	13255	39937
1007	13274	39943
1008	13293	39946
1009	13314	39955
1010	13329	39949
1011	13340	39929
1012	13359	39933
1013	13375	39929
1014	13393	39929
1015	13405	39912
1016	13423	39915
1017	13434	39895
1018	13447	39881
1019	13463	39876
1020	13481	39877
1021	13501	39885
1022	13513	39866
1023	13532	39871
1024	13549	39867
1025	13569	39875
1026	13589	39881
1027	13608	39885
1028	13620	39870
1029	13639	39872
1030	13652	39858
1031	13663	39839
1032	13677	39826
1033	13687	39805
1034	13700	39789
1035	13709	39764
1036	13720	39747
1037	13736	39741
1038	13747	39720
1039	13764	39719
1040	13779	39711
1041	13794	39702
1042	13809	39693
1043	13820	39674
1044	13835	39666
1045	13849	39654
1046	13861	39638
1047	13874	39623
1048	13885	39605
1049	13906	39612
1050	13925	39617
1051	13937	39600
1052	13956	39603
1053	13967	39583
1054	13978	39564
1055	13998	39569
1056	14019	39578
1057	14030	39557
1058	14040	39536
1059	14053	39522
1060	14066	39506
1061	14084	39507
1062	14098	39498
1063	14112	39485
1064	14123	39466
1065	14138	39457
1066	14149	39439
1067	14159	39415
1068	14170	39395
1069	14185	39387
1070	14195	39366
1071	14208	39350
1072	14219	39331
1073	14230	39311
1074	14249	39316
1075	14265	39308
1076	14283	39310
1077	14304	39318
1078	14324	39322
1079	14338	39310
1080	14350	39295
1081	14361	39275
1082	14373	39257
1083	14380	39226
1084	14399	39229
1085	14410	39211
1086	14421	39191
1087	14441	39197
1088	14459	39195
1089	14468	39170
1090	14486	39170
1091	14498	39152
1092	14510	39138
1093	14519	39113
1094	14539	39118
1095	14560	39124
1096	14580	39130
1097	14594	39116
1098	14613	39118
1099	14626	39105
1100	14639	39091
1101	14657	39090
1102	14669	39075
1103	14681	39056
1104	14692	39039
1105	14715	39050
1106	14734	39053
1107	14750	39045
1108	14764	39033
1109	14785	39041
1110	14794	39017
1111	14805	38996
1112	14825	39000
1113	14834	38977
1114	14848	38965
1115	14863	38957
1116	14877	38944
1117	14889	38929
1118	14903	38917
1119	14920	38913
1120	14933	38898
1121	14950	38895
1122	14964	38883
1123	14977	38869
1124	14990	38854
1125	15003	38840
1126	15012	38815
1127	15020	38790
1128	15030	38767
1129	15039	38742
1130	15059	38747
1131	15079	38750
1132	15099	38754
1133	15106	38725
1134	15120	38713
1135	15131	38695
1136	15140	38670
1137	15147	38641
1138	15154	38611
1139	15161	38582
1140	15170	38558
1141	15183	38543
1142	15190	38514
1143	15205	38506
1144	15217	38488
1145	15236	38491
1146	15243	38462
1147	15251	38433
1148	15269	38432
1149	15281	38417
1150	15290	38392
1151	15309	38394
1152	15318	38369
1153	15328	38347
1154	15337	38322
1155	15345	38298
1156	15354	38273
1157	15371	38270
1158	15391	38272
1159	15406	38264
1160	15428	38271
1161	15436	38246
1162	15443	38217
1163	15458	38207
1164	15469	38188
1165	15488	38189
1166	15507	38191
1167	15527	38194
1168	15546	38195
1169	15561	38186
1170	15572	38167
1171	15588	38160
1172	15604	38153
1173	15619	38145
1174	15627	38117
1175	15649	38125
1176	15668	38125
1177	15679	38106
1178	15692	38092
1179	15710	38090
1180	15722	38073
1181	15740	38072
1182	15751	38054
1183	15764	38040
1184	15774	38019
1185	15784	37996
1186	15801	37993
1187	15816	37984
1188	15823	37955
1189	15832	37931
1190	15841	37908
1191	15850	37885
1192	15859	37861
1193	15868	37837
1194	15877	37814
1195	15893	37807
1196	15905	37789
1197	15912	37761
1198	15922	37742
1199	15930	37715
1200	15938	37689
1201	15955	37686
1202	15963	37659
1203	15972	37635
1204	15980	37610
1205	15988	37584
1206	16006	37581
1207	16015	37559
1208	16024	37536
1209	16032	37510
1210	16040	37484
1211	16051	37466
1212	16066	37457
1213	16075	37433
1214	16087	37418
1215	16095	37391
1216	16102	37364
1217	16109	37337
1218	16118	37314
1219	16125	37287
1220	16149	37298
1221	16162	37284
1222	16181	37285
1223	16199	37281
1224	16217	37279
1225	16233	37272
1226	16242	37251
1227	16260	37247
1228	16268	37223
1229	16294	37239
1230	16314	37241
1231	16323	37218
1232	16334	37198
1233	16354	37201
1234	16364	37180
1235	16388	37192
1236	16399	37175
1237	16418	37174
1238	16440	37180
1239	16459	37180
1240	16470	37161
1241	16482	37144
1242	16500	37143
1243	16511	37125
1244	16525	37112
1245	16538	37099
1246	16551	37085
1247	16565	37072
1248	16573	37048
1249	16582	37025
1250	16593	37006
1251	16602	36984
1252	16617	36974
1253	16624	36948
1254	16640	36941
1255	16650	36919
1256	16660	36898
1257	16668	36874
1258	16675	36848
1259	16698	36855
1260	16714	36847
1261	16725	36830
1262	16733	36804
1263	16751	36802
1264	16771	36803
1265	16786	36794
1266	16796	36774
1267	16809	36760
1268	16829	36761
1269	16848	36762
1270	16860	36745
1271	16880	36747
1272	16898	36742
1273	16918	36744
1274	16941	36752
1275	16958	36746
1276	16971	36735
1277	16981	36713
1278	16993	36696
1279	17012	36695
1280	17024	36681
1281	17034	36659
1282	17053	36658
1283	17066	36645
1284	17078	36628
1285	17086	36605
1286	17107	36606
1287	17118	36588
1288	17128	36569
1289	17142	36557
1290	17157	36547
1291	17176	36546
1292	17189	36532
1293	17208	36532
1294	17221	36518
1295	17241	36517
1296	17261	36518
1297	17280	36517
1298	17300	36517
1299	17308	36495
1300	17325	36487
1301	17340	36478
1302	17354	36467
1303	17369	36457
1304	17386	36450
1305	17409	36458
1306	17425	36450
1307	17439	36439
1308	17459	36439
1309	17478	36438
1310	17493	36427
1311	17508	36418
1312	17515	36392
1313	17536	36394
1314	17546	36373
1315	17558	36357
1316	17579	36359
1317	17599	36359
1318	17618	36359
1319	17632	36347
1320	17653	36348
1321	17660	36322
1322	17678	36319
1323	17691	36305
1324	17708	36300
1325	17729	36301
1326	17749	36301
1327	17767	36297
1328	17777	36277
1329	17784	36251
1330	17802	36246
1331	17810	36221
1332	17830	36222
1333	17851	36224
1334	17872	36227
1335	17893	36228
1336	17913	36228
1337	17934	36230
1338	17947	36217
1339	17961	36203
1340	17984	36209
1341	17993	36188
1342	18001	36163
1343	18008	36136
1344	18016	36114
1345	18024	36088
1346	18031	36063
1347	18041	36041
1348	18050	36019
1349	18075	36030
1350	18082	36004
1351	18103	36006
1352	18118	35995
1353	18140	35998
1354	18147	35974
1355	18170	35979
1356	18185	35969
1357	18201	35961
1358	18208	35935
1359	18217	35912
1360	18236	35910
1361	18246	35889
1362	18255	35867
1363	18271	35859
1364	18278	35833
1365	18285	35807
1366	18292	35781
1367	18299	35756
1368	18306	35730
1369	18313	35704
1370	18320	35678
1371	18327	35653
1372	18348	35655
1373	18367	35651
1374	18374	35626
1375	18394	35626
1376	18412	35622
1377	18420	35597
1378	18439	35594
1379	18446	35570
1380	18466	35568
1381	18477	35551
1382	18484	35525
1383	18498	35512
1384	18511	35499
1385	18518	35473
1386	18526	35449
1387	18533	35424
1388	18547	35411
1389	18554	35386
1390	18561	35361
1391	18582	35362
1392	18602	35362
1393	18623	35362
1394	18643	35362
1395	18654	35344
1396	18665	35327
1397	18673	35302
1398	18684	35285
1399	18695	35268
1400	18707	35252
1401	18718	35233
1402	18725	35208
1403	18736	35190
1404	18757	35192
1405	18778	35193
1406	18795	35185
1407	18815	35185
1408	18834	35183
1409	18856	35184
1410	18879	35190
1411	18899	35188
1412	18920	35189
1413	18940	35188
1414	18960	35188
1415	18980	35186
1416	18995	35175
1417	19015	35174
1418	19035	35173
1419	19054	35171
1420	19076	35172
1421	19095	35169
1422	19109	35157
1423	19144	35183
1424	19171	35195
1425	19196	35202
1426	19217	35202
1427	19237	35201
1428	19255	35195
1429	19275	35194
1430	19295	35193
1431	19315	35191
1432	19337	35193
1433	19357	35191
1434	19368	35172
1435	19379	35155
1436	19398	35152
1437	19409	35135
1438	19416	35109
1439	19429	35094
1440	19442	35080
1441	19449	35055
1442	19462	35040
1443	19475	35026
1444	19495	35025
1445	19514	35020
1446	19533	35016
1447	19554	35017
1448	19575	35016
1449	19595	35014
1450	19614	35012
1451	19631	35003
1452	19649	34999
1453	19670	34997
1454	19689	34994
1455	19710	34994
1456	19730	34992
1457	19750	34990
1458	19768	34984
1459	19783	34974
1460	19803	34971
1461	19822	34968
1462	19838	34958
1463	19851	34943
1464	19870	34939
1465	19883	34924
1466	19900	34916
1467	19912	34900
1468	19922	34881
1469	19942	34878
1470	19961	34875
1471	19977	34865
1472	20006	34878
1473	20019	34864
1474	20040	34863
1475	20059	34859
1476	20078	34855
1477	20099	34854
1478	20119	34851
1479	20137	34846
1480	20159	34846
1481	20174	34836
1482	20190	34826
1483	20209	34822
1484	20228	34817
1485	20247	34812
1486	20267	34810
1487	20284	34802
1488	20302	34796
1489	20314	34780
1490	20336	34780
1491	20354	34774
1492	20377	34776
1493	20399	34777
1494	20417	34771
1495	20439	34771
1496	20459	34768
1497	20472	34753
1498	20493	34752
1499	20515	34753
1500	20538	34755
1501	20554	34745
1502	20565	34727
1503	20574	34705
1504	20590	34696
1505	20606	34686
1506	20621	34675
1507	20640	34669
1508	20647	34645
1509	20661	34631
1510	20674	34617
1511	20687	34602
1512	20707	34598
1513	20727	34596
1514	20748	34594
1515	20761	34579
1516	20780	34575
1517	20801	34573
1518	20823	34573
1519	20845	34572
1520	20864	34569
1521	20885	34567
1522	20899	34553
1523	20915	34543
1524	20937	34543
1525	20960	34544
1526	20981	34542
1527	20993	34527
1528	21006	34511
1529	21024	34505
1530	21046	34504
1531	21060	34491
1532	21074	34478
1533	21091	34469
1534	21104	34455
1535	21118	34440
1536	21130	34424
1537	21139	34403
1538	21155	34393
1539	21168	34378
1540	21179	34360
1541	21190	34341
1542	21211	34339
1543	21230	34334
1544	21248	34327
1545	21270	34326
1546	21281	34309
1547	21304	34309
1548	21323	34305
1549	21331	34281
1550	21344	34266
1551	21354	34247
1552	21368	34234
1553	21384	34222
1554	21395	34204
1555	21406	34186
1556	21417	34169
1557	21437	34164
1558	21447	34145
1559	21456	34124
1560	21478	34124
1561	21499	34120
1562	21517	34113
1563	21535	34106
1564	21555	34103
1565	21566	34084
1566	21574	34062
1567	21594	34057
1568	21613	34053
1569	21622	34031
1570	21641	34026
1571	21661	34021
1572	21674	34006
1573	21693	34001
1574	21709	33990
1575	21723	33977
1576	21742	33972
1577	21764	33970
1578	21781	33961
1579	21790	33940
1580	21797	33916
1581	21810	33901
1582	21826	33891
1583	21836	33871
1584	21845	33849
1585	21854	33828
1586	21871	33820
1587	21888	33811
1588	21906	33804
1589	21922	33793
1590	21931	33773
1591	21947	33762
1592	21961	33748
1593	21977	33738
1594	21984	33714
1595	22004	33709
1596	22014	33690
1597	22022	33667
1598	22031	33645
1599	22040	33625
1600	22048	33602
1601	22068	33598
1602	22086	33591
1603	22107	33587
1604	22129	33586
1605	22144	33575
1606	22167	33574
1607	22174	33550
1608	22181	33526
1609	22208	33533
1610	22216	33510
1611	22236	33506
1612	22251	33494
1613	22267	33483
1614	22287	33480
1615	22299	33462
1616	22318	33457
1617	22338	33453
1618	22359	33449
1619	22378	33442
1620	22393	33431
1621	22416	33431
1622	22434	33423
1623	22452	33416
1624	22472	33410
1625	22485	33396
1626	22495	33376
1627	22510	33364
1628	22529	33359
1629	22543	33344
1630	22556	33330
1631	22571	33317
1632	22580	33297
1633	22596	33286
1634	22608	33269
1635	22619	33252
1636	22630	33234
1637	22642	33216
1638	22653	33199
1639	22664	33181
1640	22676	33164
1641	22687	33147
1642	22709	33145
1643	22733	33145
1644	22749	33135
1645	22770	33132
1646	22791	33128
1647	22811	33124
1648	22836	33125
1649	22847	33108
1650	22856	33087
1651	22886	33096
1652	22901	33084
1653	22917	33073
1654	22928	33056
1655	22936	33034
1656	22951	33021
1657	22960	32999
1658	22967	32977
1659	22976	32955
1660	22992	32944
1661	23007	32933
1662	23030	32932
1663	23054	32932
1664	23075	32929
1665	23103	32935
1666	23112	32915
1667	23132	32910
1668	23153	32905
1669	23173	32901
