iter	Passed	Remaining
1299	28915	11699
1300	28938	11677
1301	28946	11649
1302	28958	11623
1303	28970	11597
1304	28980	11569
1305	28992	11543
1306	29004	11517
1307	29069	11512
1308	29080	11485
1309	29095	11460
1310	29105	11433
1311	29131	11412
1312	29146	11387
1313	29155	11360
1314	29164	11333
1315	29174	11306
1316	29224	11294
1317	29239	11269
1318	29251	11243
1319	29311	11236
1320	29324	11210
1321	29389	11204
1322	29401	11178
1323	29437	11161
1324	29457	11138
1325	29469	11112
1326	29487	11088
1327	29496	11061
1328	29507	11034
1329	29517	11008
1330	29526	10981
1331	29536	10954
1332	29548	10928
1333	29559	10902
1334	29571	10876
1335	29583	10850
1336	29596	10824
1337	29606	10798
1338	29622	10773
1339	29636	10748
1340	29651	10724
1341	29677	10703
1342	29687	10676
1343	29695	10649
1344	29706	10623
1345	29716	10597
1346	29725	10570
1347	29735	10544
1348	29747	10518
1349	29756	10491
1350	29769	10466
1351	29786	10442
1352	29798	10417
1353	29828	10398
1354	29845	10374
1355	29860	10349
1356	29899	10333
1357	29918	10310
1358	29945	10290
1359	29966	10267
1360	29983	10244
1361	29997	10219
1362	30016	10196
1363	30031	10171
1364	30045	10147
1365	30061	10123
1366	30080	10100
1367	30098	10076
1368	30111	10051
1369	30127	10027
1370	30141	10003
1371	30159	9979
1372	30175	9955
1373	30189	9931
1374	30202	9906
1375	30214	9881
1376	30224	9855
1377	30234	9829
1378	30244	9803
1379	30260	9779
1380	30273	9755
1381	30297	9733
1382	30313	9709
1383	30325	9684
1384	30337	9659
1385	30398	9650
1386	30418	9627
1387	30436	9604
1388	30448	9579
1389	30460	9554
1390	30471	9529
1391	30487	9505
1392	30514	9485
1393	30525	9459
1394	30537	9434
1395	30550	9410
1396	30560	9384
1397	30571	9359
1398	30585	9335
1399	30598	9310
1400	30608	9285
1401	30621	9260
1402	30629	9234
1403	30638	9209
1404	30651	9184
1405	30661	9159
1406	30675	9134
1407	30684	9109
1408	30707	9088
1409	30721	9063
1410	30745	9042
1411	30760	9019
1412	30774	8994
1413	30793	8972
1414	30806	8948
1415	30841	8929
1416	30855	8905
1417	30866	8881
1418	30877	8856
1419	30889	8831
1420	30900	8807
1421	30913	8782
1422	30925	8758
1423	30938	8733
1424	30951	8709
1425	30990	8693
1426	31002	8668
1427	31014	8643
1428	31024	8619
1429	31040	8595
1430	31049	8570
1431	31063	8546
1432	31076	8522
1433	31085	8497
1434	31097	8473
1435	31108	8448
1436	31120	8424
1437	31168	8409
1438	31178	8385
1439	31198	8362
1440	31206	8337
1441	31218	8313
1442	31268	8299
1443	31291	8278
1444	31299	8252
1445	31319	8230
1446	31351	8211
1447	31370	8189
1448	31420	8174
1449	31439	8152
1450	31472	8133
1451	31484	8109
1452	31503	8087
1453	31521	8064
1454	31542	8042
1455	31566	8021
1456	31592	8001
1457	31610	7978
1458	31633	7957
1459	31657	7936
1460	31680	7914
1461	31700	7892
1462	31713	7868
1463	31727	7845
1464	31745	7822
1465	31772	7802
1466	31792	7780
1467	31801	7755
1468	31824	7734
1469	31837	7710
1470	31856	7687
1471	31865	7663
1472	31883	7640
1473	31901	7618
1474	31916	7595
1475	31978	7582
1476	31997	7560
1477	32016	7538
1478	32029	7514
1479	32102	7505
1480	32113	7480
1481	32134	7459
1482	32146	7434
1483	32159	7411
1484	32184	7390
1485	32194	7366
1486	32207	7342
1487	32229	7320
1488	32249	7298
1489	32265	7275
1490	32295	7256
1491	32312	7233
1492	32333	7211
1493	32346	7188
1494	32354	7163
1495	32371	7140
1496	32379	7116
1497	32404	7095
1498	32423	7073
1499	32432	7048
1500	32446	7025
1501	32461	7002
1502	32475	6979
1503	32501	6958
1504	32517	6935
1505	32531	6912
1506	32550	6890
1507	32563	6866
1508	32573	6842
1509	32583	6818
1510	32593	6794
1511	32612	6772
1512	32637	6751
1513	32651	6728
1514	32659	6704
1515	32676	6681
1516	32684	6657
1517	32697	6634
1518	32707	6610
1519	32726	6588
1520	32739	6565
1521	32752	6541
1522	32763	6518
1523	32773	6494
1524	32799	6473
1525	32816	6451
1526	32877	6437
1527	32940	6424
1528	32949	6400
1529	33022	6388
1530	33084	6374
1531	33150	6361
1532	33203	6346
1533	33264	6331
1534	33328	6318
1535	33396	6305
1536	33457	6290
1537	33517	6276
1538	33582	6262
1539	33644	6248
1540	33708	6234
1541	33756	6217
1542	33775	6194
1543	33790	6171
1544	33803	6148
1545	33868	6134
1546	33930	6119
1547	33939	6095
1548	33956	6072
1549	33966	6048
1550	33974	6023
1551	33986	6000
1552	34001	5977
1553	34021	5954
1554	34036	5931
1555	34044	5907
1556	34053	5883
1557	34113	5868
1558	34181	5853
1559	34209	5833
1560	34278	5819
1561	34341	5804
1562	34405	5789
1563	34467	5773
1564	34528	5758
1565	34592	5743
1566	34653	5727
1567	34714	5711
1568	34774	5695
1569	34834	5680
1570	34897	5664
1571	34956	5648
1572	35017	5632
1573	35080	5616
1574	35088	5591
1575	35149	5575
1576	35212	5559
1577	35226	5536
1578	35241	5512
1579	35300	5496
1580	35361	5479
1581	35387	5457
1582	35436	5439
1583	35453	5416
1584	35525	5401
1585	35580	5384
1586	35618	5364
1587	35666	5345
1588	35733	5329
1589	35804	5314
1590	35856	5296
1591	35926	5280
1592	35993	5264
1593	36062	5248
1594	36076	5224
1595	36142	5208
1596	36212	5192
1597	36276	5175
1598	36340	5159
1599	36400	5141
1600	36461	5124
1601	36529	5107
1602	36580	5088
1603	36592	5064
1604	36612	5041
1605	36628	5017
1606	36653	4995
1607	36663	4970
1608	36696	4949
1609	36705	4924
1610	36720	4900
1611	36740	4877
1612	36757	4853
1613	36810	4835
1614	36846	4814
1615	36907	4796
1616	36933	4773
1617	37003	4756
1618	37022	4733
1619	37036	4709
1620	37053	4685
1621	37116	4668
1622	37130	4644
1623	37196	4626
1624	37213	4602
1625	37220	4578
1626	37289	4560
1627	37305	4537
1628	37364	4518
1629	37382	4495
1630	37443	4476
1631	37510	4458
1632	37522	4434
1633	37584	4416
1634	37648	4398
1635	37709	4379
1636	37768	4360
1637	37821	4340
1638	37886	4322
1639	37925	4301
1640	37991	4282
1641	38057	4264
1642	38094	4243
1643	38122	4220
1644	38189	4201
1645	38215	4179
1646	38282	4160
1647	38298	4136
1648	38315	4112
1649	38385	4094
1650	38460	4076
1651	38484	4053
1652	38504	4029
1653	38566	4010
1654	38633	3991
1655	38686	3971
1656	38753	3952
1657	38826	3934
1658	38894	3915
1659	38954	3895
1660	39017	3875
1661	39057	3854
1662	39120	3834
1663	39197	3816
