iter	RMSE
130	0.1383159556
131	0.1383155667
132	0.1383155295
133	0.1383131963
134	0.1383098786
135	0.1383071316
136	0.1383071234
137	0.1383070985
138	0.1383070944
139	0.1359830713
140	0.1359821877
141	0.1359820572
142	0.1342186204
143	0.1342169663
144	0.1341130437
145	0.1341121221
146	0.1341110043
147	0.134109622
148	0.1341084743
149	0.1341078428
150	0.1341074247
151	0.1335029901
152	0.1335021629
153	0.1335018972
154	0.1335012457
155	0.1335011
156	0.1335010914
157	0.1335009843
158	0.1335004957
159	0.1335004357
160	0.1335000414
161	0.1335000157
162	0.1334999985
163	0.1334999857
164	0.1325956058
165	0.1325955842
166	0.1325895212
167	0.1325894996
168	0.1325894867
169	0.1325894867
170	0.132589176
171	0.1325891717
172	0.1325889084
173	0.1325879763
174	0.1325879634
175	0.1325879634
176	0.132587959
177	0.1325879547
178	0.1325879547
179	0.1325879547
180	0.1325879332
181	0.1325879375
182	0.1314693508
183	0.1314692811
184	0.1314691288
185	0.1314690113
186	0.1314674924
187	0.131467488
188	0.131467488
189	0.1314674053
190	0.1314673966
191	0.1314674097
192	0.1314674053
193	0.1314673966
194	0.1314673966
195	0.131467401
196	0.1314673966
197	0.1306086788
198	0.1297722121
199	0.1297721592
200	0.1293116513
201	0.1293103726
202	0.1287766992
203	0.1284053952
204	0.1281536154
205	0.1261953461
206	0.1255698289
207	0.1255697743
208	0.1255689358
209	0.125568389
210	0.1255677602
211	0.1255677238
212	0.1255669764
213	0.125566662
214	0.1255664706
215	0.1255663339
216	0.1255656185
217	0.1255655001
218	0.1240486365
219	0.1233003656
220	0.1233003285
221	0.1232997113
222	0.1232996603
223	0.1232995628
224	0.1232994839
225	0.1232994561
226	0.1232994422
227	0.1232994236
228	0.1232994143
229	0.1227867008
230	0.1227866868
231	0.1221919597
232	0.1221919175
233	0.1221918707
234	0.1221917349
235	0.1221916366
236	0.1221915476
237	0.1221914727
238	0.1208231881
239	0.1208230366
240	0.1208230129
241	0.1208228898
242	0.1208228614
243	0.1208227572
244	0.1208227382
245	0.1208226672
246	0.120822653
247	0.1208226483
248	0.1208226435
249	0.1208226435
250	0.1208226388
251	0.1208226483
252	0.1208226341
253	0.1208226388
254	0.1208226388
255	0.1208226483
256	0.1208226388
257	0.1201971094
258	0.1201971046
259	0.1201970475
260	0.1201970142
261	0.1201970189
262	0.1201970094
263	0.1201970047
264	0.1201969761
265	0.1201969761
266	0.1201969809
267	0.1201969523
268	0.1201969523
269	0.1201969333
270	0.1201969428
271	0.120196919
272	0.1201969047
273	0.1199228356
274	0.1198482195
275	0.1198336335
276	0.1197484789
277	0.1197484789
278	0.1197479199
279	0.1197476332
280	0.1197473417
281	0.1197473465
282	0.1197473465
283	0.1197473513
284	0.1197473322
285	0.1197471124
286	0.1196019773
287	0.1196019629
288	0.1196017572
289	0.1196015946
290	0.1196015946
291	0.1196014606
292	0.1196011401
293	0.1196010444
294	0.1196009679
295	0.1196007095
296	0.1196007047
297	0.1196006856
298	0.119600633
299	0.1196006091
300	0.1196005899
301	0.1196005421
302	0.119600523
303	0.1196005086
304	0.1193337821
305	0.1193337725
306	0.1193337533
307	0.1189437485
308	0.1189437244
309	0.1189435705
310	0.118943556
311	0.1189435368
312	0.118929523
313	0.1189294509
314	0.1189294364
315	0.1189293883
316	0.1189293835
317	0.1189293739
318	0.1189293643
319	0.1189060765
320	0.1189060717
321	0.1186353917
322	0.1186148007
323	0.1186147042
324	0.1186146559
325	0.1186146173
326	0.1183505084
327	0.1182795057
328	0.1182556786
329	0.1166577009
330	0.1166570388
331	0.1166568475
332	0.1166454139
333	0.1166453158
334	0.1165496435
335	0.1165495748
336	0.1165495306
337	0.1164928685
338	0.116492839
339	0.1164075901
340	0.1163603643
341	0.1163603496
342	0.1158191199
343	0.1158191199
344	0.115749901
345	0.1157346304
346	0.1157346354
347	0.1157346304
348	0.1157346255
349	0.1157346206
350	0.1157284109
351	0.115728401
352	0.1157283862
353	0.1157283812
354	0.1157283763
355	0.1157283664
356	0.1157283615
357	0.1157283615
358	0.1157283565
359	0.1157283516
360	0.1157283516
361	0.1157283466
362	0.1157283417
363	0.1157283466
364	0.1157283466
365	0.1157283417
366	0.1157283417
367	0.1157283466
368	0.1157283417
369	0.1157283417
370	0.1157283417
371	0.1157283367
372	0.1157283318
373	0.1157283318
374	0.1157283318
375	0.1149128263
376	0.1148473559
377	0.1148468975
378	0.1148404904
379	0.1148404854
380	0.1148404854
381	0.1148404705
382	0.1148404555
383	0.1148404505
384	0.1148404406
385	0.1148395338
386	0.1148386668
387	0.1148386569
388	0.1148376753
389	0.1148368781
390	0.1148368881
391	0.1148368781
392	0.1148368731
393	0.1148368731
394	0.1148368781
395	0.1147607101
396	0.1147607052
397	0.1147604259
398	0.1147546323
399	0.1147546273
400	0.1147546273
401	0.1147546223
402	0.1147546173
403	0.1147348009
404	0.1147342474
405	0.1147337187
406	0.11473322
407	0.1145455449
408	0.1145345999
409	0.1145345799
410	0.1145331812
411	0.1140061137
412	0.1140060334
413	0.1139993983
414	0.1139635361
415	0.1139635311
416	0.1139587513
417	0.1138974044
418	0.1138970176
419	0.1138966509
420	0.1138966509
421	0.1138962992
422	0.1138959677
423	0.113894335
424	0.1137736258
425	0.1137730877
426	0.1132667276
427	0.1132262471
428	0.1131007677
429	0.1131001202
430	0.1131000999
431	0.113028725
432	0.1129734421
433	0.1122845082
434	0.112233284
435	0.1122332279
436	0.1120605806
437	0.1109163721
438	0.1107505221
439	0.1107497936
440	0.1107180675
441	0.1106412826
442	0.1106411636
443	0.1106411429
444	0.1106411274
445	0.1106411274
446	0.1106408637
447	0.1106405999
448	0.1106403569
449	0.110640119
450	0.1106363386
451	0.110636111
452	0.110636111
453	0.1093684188
454	0.109338092
455	0.1093380816
456	0.1093366895
457	0.1093361087
458	0.1089067358
459	0.108465219
460	0.1084415888
461	0.1084415572
462	0.1084406866
463	0.1084187398
464	0.1084187293
465	0.1084187187
466	0.1084187187
467	0.1084187134
468	0.1084187134
469	0.1080473249
470	0.10797846
471	0.1079784653
472	0.1079784547
473	0.1079784494
474	0.1079784547
475	0.1079784441
476	0.1079784441
477	0.1079784441
478	0.1079784441
479	0.1079448063
480	0.1079447957
481	0.107944801
482	0.1079447957
483	0.107944801
484	0.1079250384
485	0.1079056063
486	0.1079055903
487	0.1079050866
488	0.1079050601
489	0.1079050601
490	0.1079050654
491	0.1079050654
492	0.1079050654
493	0.1078113704
494	0.1077914135
495	0.1077913923
496	0.1077847834
497	0.1077847728
498	0.1077847569
499	0.1075599301
500	0.1075594886
501	0.1075588343
502	0.107558829
503	0.1075477741
504	0.1075477795
505	0.1075477475
506	0.1074377226
507	0.1072454703
508	0.107231758
509	0.1071828435
510	0.1071823363
511	0.1071447211
512	0.1071442458
513	0.1071442298
514	0.1071439094
515	0.107143888
516	0.1071436744
517	0.1071436691
518	0.1071435196
519	0.1069857317
520	0.1069857264
521	0.1069675358
522	0.1067683867
523	0.1067682902
524	0.1067682848
525	0.1067682098
526	0.1067681562
527	0.1067681187
528	0.1067680973
529	0.1067423761
530	0.1067423707
531	0.1067423654
532	0.1063986587
533	0.1054646594
534	0.1051075212
535	0.1051069931
536	0.1051068788
537	0.1051064215
538	0.105106035
539	0.1051057084
540	0.1051055941
541	0.1051053056
542	0.1051051803
543	0.1051018106
544	0.1051015982
545	0.1050713469
546	0.1050712706
547	0.1049814779
548	0.1049804424
549	0.104980317
550	0.1049802352
551	0.104979276
552	0.1049774392
553	0.1049556678
554	0.1049556078
555	0.1049555533
556	0.1049555206
557	0.1049554933
558	0.1049536507
559	0.1049536234
560	0.1049536179
561	0.104953607
562	0.1049536016
563	0.1049535961
564	0.1049527675
565	0.104952762
566	0.1049527566
567	0.1049519824
568	0.1049512573
569	0.1049512573
570	0.104950952
571	0.1049509466
572	0.1049502433
573	0.1049502433
574	0.1049502378
575	0.1049501506
576	0.1049495291
577	0.1049495291
578	0.1049495291
579	0.1049495291
580	0.1049495236
581	0.1049495127
582	0.1049494528
583	0.1049494528
584	0.104941569
585	0.1036101866
586	0.103610159
587	0.1036101259
588	0.1036101148
589	0.1036101038
590	0.1035344691
591	0.1035344636
592	0.1035344636
593	0.103534458
594	0.103534458
595	0.1035344525
596	0.1035344525
597	0.1035344525
598	0.1035344525
599	0.103534447
600	0.103534447
601	0.1035344414
602	0.103534447
603	0.103534447
604	0.1035298323
605	0.1035298323
606	0.1035298268
607	0.1035298268
608	0.1035298268
609	0.1035298268
610	0.1035298268
611	0.1035298268
612	0.1035298268
613	0.1035298212
614	0.1035298268
615	0.1035298212
616	0.1035298212
617	0.1035298268
618	0.1035298212
619	0.1035298268
620	0.1035298268
621	0.1034993095
622	0.1032849097
623	0.1032774806
624	0.103277392
625	0.1032772646
626	0.1032269363
627	0.1032135548
628	0.1031937124
629	0.1031907015
630	0.1025222239
631	0.1025218891
632	0.1025218779
633	0.1025116474
634	0.1019302578
635	0.1018932812
636	0.1018830212
637	0.1018768378
638	0.101217931
639	0.1012176597
640	0.1012174166
641	0.1012171849
642	0.101134437
643	0.1009447869
644	0.1009443448
645	0.1009428824
646	0.1009428824
647	0.1009421001
648	0.1009421058
649	0.1009421001
650	0.1009421001
651	0.1009421001
652	0.1009421001
653	0.1009421058
654	0.1009421001
655	0.1009421001
656	0.1009420945
657	0.1008253835
658	0.100764354
659	0.1007278923
660	0.1007247283
661	0.100724592
662	0.1007230014
663	0.1007216778
664	0.1007181272
665	0.1007176898
666	0.1007173149
667	0.1007173149
668	0.100716991
669	0.1006378914
670	0.1005984093
671	0.1005979884
672	0.100595554
673	0.1005937168
674	0.1004158497
675	0.1004142201
676	0.1004142144
677	0.1004123454
678	0.100412334
679	0.100301761
680	0.1003010878
681	0.1000191761
682	0.09997851111
683	0.09995585123
684	0.09995401944
685	0.09995238797
686	0.09995090532
687	0.09976580741
688	0.09976445963
689	0.09976322654
690	0.09976210241
691	0.09976207947
692	0.09976053663
693	0.09975949277
694	0.09975854066
695	0.09975851772
696	0.09972409812
697	0.09945112013
698	0.09945014781
699	0.09944225384
700	0.09944223082
701	0.09932645344
702	0.09928609828
703	0.09928606947
704	0.09928533758
705	0.09928518198
706	0.0992850379
707	0.09928482467
708	0.09928469212
709	0.09928450195
710	0.09878008819
711	0.0984348299
712	0.09839096882
713	0.09835001456
714	0.09830663365
715	0.09805533447
716	0.09794940566
717	0.09769953902
718	0.09769075683
719	0.09762548204
720	0.09761412876
721	0.0975911163
722	0.09759033359
723	0.09759014304
724	0.09758990265
725	0.09758989093
726	0.09758955966
727	0.09758939257
728	0.09758923719
729	0.09749874511
730	0.09749857199
731	0.09749853678
732	0.09749852797
733	0.0974984957
734	0.09749832551
735	0.09749831964
736	0.09749801154
737	0.09749772691
738	0.09749703148
739	0.09749686716
740	0.09747540017
741	0.09735172399
742	0.09735165346
743	0.09735159762
744	0.0973510187
745	0.09735100694
746	0.09735083943
747	0.09735078654
748	0.09735051617
749	0.09734999895
750	0.0973428193
751	0.09734276052
752	0.09734231968
753	0.09734218448
754	0.09733513065
755	0.09733465449
756	0.09733422243
757	0.09733404901
758	0.09733378742
759	0.09733353758
760	0.09733329362
761	0.0973330673
762	0.09733304967
763	0.0973328351
764	0.09733244711
765	0.09733223548
766	0.09733210616
767	0.0973319974
768	0.09733197095
769	0.09733194743
770	0.09733193568
771	0.0973318475
772	0.09729200882
773	0.09728983576
774	0.09728963286
775	0.0972894476
776	0.09728926823
777	0.09728886831
778	0.09728879479
779	0.09728872716
780	0.09728866541
781	0.09728860071
782	0.09727109073
783	0.09727073486
784	0.09727041721
785	0.09726064324
786	0.09725466602
787	0.09725439244
788	0.09725436303
789	0.09725434538
790	0.09725432773
791	0.09725406298
792	0.0972540365
793	0.09724941505
794	0.09724933856
795	0.0972490944
796	0.09724894436
797	0.09724880316
798	0.09724866489
799	0.09724853545
800	0.09724841778
801	0.09724838836
802	0.09724827069
803	0.09724802946
804	0.09724780882
805	0.09724332828
806	0.09724326944
807	0.09724321649
808	0.09724316942
809	0.09722123738
810	0.09722119913
811	0.09722115793
812	0.09721760314
813	0.09719827612
814	0.09719827318
815	0.09719812307
816	0.09719680444
817	0.097188124
818	0.09718788262
819	0.09718024352
820	0.09717860376
821	0.09717613082
822	0.09717412004
823	0.09716776357
824	0.09716530802
825	0.09716442766
826	0.09715965766
827	0.09714117908
828	0.09714045459
829	0.0971397831
830	0.09713917641
831	0.0971267766
832	0.09712287666
833	0.09712275295
834	0.09712117702
835	0.09712115345
836	0.09711750663
837	0.09711684088
838	0.09711621931
839	0.09711567728
840	0.09711235136
841	0.09711178279
842	0.09711153533
843	0.09710868358
844	0.0971081857
845	0.09703085285
846	0.0970303811
847	0.09702792207
848	0.09702747684
849	0.09702745325
850	0.09702743556
851	0.09702695495
852	0.09702678689
853	0.0970246875
854	0.0970246816
855	0.09702164448
856	0.09701661976
857	0.09701645463
858	0.09701380946
859	0.09701178057
860	0.09701168031
861	0.09701153875
862	0.09701112884
863	0.09701069238
864	0.09688759526
865	0.0966812684
866	0.09666929225
867	0.09659764403
868	0.09642895838
869	0.09642883377
870	0.09642844512
871	0.0964251489
872	0.09642496198
873	0.09642489374
874	0.09642480177
875	0.09642473056
876	0.09642466825
877	0.09642459705
878	0.09642454661
879	0.09642448727
880	0.0964244309
881	0.09642438046
882	0.09642433002
883	0.09642428255
884	0.09642423508
885	0.09642420244
886	0.09642415794
887	0.09642411937
888	0.09642408079
889	0.09642403926
890	0.09642400662
891	0.09642397992
892	0.09642394135
893	0.09642390574
894	0.09642389684
895	0.09642387014
896	0.09642354377
897	0.09642351707
898	0.09642346663
899	0.09642343993
900	0.09642338949
901	0.09642322037
902	0.0964231907
903	0.09642314916
904	0.0964226774
905	0.09642253499
906	0.09642083783
907	0.0964208052
908	0.09642078739
909	0.09642075772
910	0.09641930978
911	0.09641928011
912	0.09641803391
913	0.09641695089
914	0.096415945
915	0.09641502219
916	0.09641499548
917	0.09641419135
918	0.09641349404
919	0.09641347327
920	0.09640507544
921	0.09640506653
922	0.09640443741
923	0.09640389434
924	0.09640388544
925	0.09640341952
926	0.09640338391
927	0.09640296251
928	0.09640295657
929	0.09640260046
930	0.09640259749
931	0.09640254111
932	0.09640168642
933	0.09640135108
934	0.09640106321
935	0.09635126149
936	0.09634957496
937	0.09634896626
938	0.09634848523
939	0.09634811407
940	0.09634797451
941	0.09634772509
942	0.0963475113
943	0.09634749942
944	0.09634749942
945	0.09634741034
946	0.0963474044
947	0.09634724109
948	0.09634596129
949	0.09634586627
950	0.09634584252
951	0.09634577125
952	0.09634572077
953	0.09634561387
954	0.09634559606
955	0.09634559012
956	0.09634559012
957	0.09634544462
958	0.09634541196
959	0.09634541196
960	0.09634540899
961	0.09634541196
962	0.09634540602
963	0.09634540602
964	0.09634525161
965	0.09634525161
966	0.09634522785
967	0.09634523082
968	0.09634522785
969	0.09634523082
970	0.09634523082
971	0.09634523082
972	0.09634387676
973	0.09634374017
974	0.09634373423
975	0.09634374017
976	0.09631835693
977	0.09631822327
978	0.09631822327
979	0.09631810446
980	0.09631800347
981	0.0963179203
982	0.09631784902
983	0.09631784308
984	0.0963177807
985	0.0963177807
986	0.09631772427
987	0.09631773021
988	0.09631773021
989	0.09631769754
990	0.09631765298
991	0.09631761734
992	0.09631686883
993	0.09631683616
994	0.09631683319
995	0.09631683616
996	0.09631683913
997	0.09631681537
998	0.0963168124
999	0.09631677675
1000	0.09631676487
1001	0.09631675596
1002	0.09631675893
1003	0.09631675893
1004	0.09631675893
1005	0.0963167619
1006	0.09631672923
1007	0.09631670547
1008	0.09631668764
1009	0.09631666982
1010	0.09631665794
1011	0.09631664012
1012	0.09631662824
1013	0.09631663418
1014	0.09631662824
1015	0.09630713771
1016	0.09630712582
1017	0.09630711097
1018	0.09630711394
1019	0.09630711097
1020	0.09630709018
1021	0.09630709315
1022	0.09630707235
1023	0.09630706938
1024	0.09630706938
1025	0.09630705156
1026	0.09630703671
1027	0.09630701888
1028	0.09630699215
1029	0.09630697135
1030	0.09630696244
1031	0.09630695947
1032	0.09630695947
1033	0.09630695353
1034	0.09630695353
1035	0.09630695353
1036	0.09630693571
1037	0.09630692976
1038	0.09630693274
1039	0.09630653171
1040	0.09630630297
1041	0.09630629406
1042	0.09630628218
1043	0.09630627029
1044	0.09630626732
1045	0.09630626732
1046	0.09630616929
1047	0.09630616632
1048	0.09630616038
1049	0.09630615741
1050	0.0963061485
1051	0.0963061485
1052	0.09630614553
1053	0.09630613662
1054	0.09630612473
1055	0.09630611879
1056	0.09630610988
1057	0.09630610097
1058	0.096306098
1059	0.09630608909
1060	0.09630608314
1061	0.09630608314
1062	0.09630608314
1063	0.09630605641
1064	0.09630605047
1065	0.09630604453
1066	0.09630604156
1067	0.09630603859
1068	0.09630604156
1069	0.09630604156
1070	0.09630603859
1071	0.09630603859
1072	0.09630603561
1073	0.09630603561
1074	0.0963060267
1075	0.09630602967
1076	0.0963060267
1077	0.09630600888
1078	0.096305997
1079	0.09630579797
1080	0.09630579499
1081	0.09630578608
1082	0.09630578311
1083	0.09630578014
1084	0.0963057742
1085	0.09630577123
1086	0.09630577123
1087	0.09630577123
1088	0.09630004073
1089	0.09630003479
1090	0.09629974068
1091	0.09629964561
1092	0.09629926535
1093	0.09629868307
1094	0.09611228744
1095	0.09611121288
1096	0.09610502128
1097	0.09610434257
1098	0.09603647922
1099	0.09596905678
1100	0.09596848442
1101	0.09576480783
1102	0.09558588051
1103	0.09558342024
1104	0.09558201049
1105	0.09555453872
1106	0.09555443393
1107	0.09546704463
1108	0.09546496188
1109	0.09470384602
1110	0.09460574986
1111	0.09450233294
1112	0.09450117045
1113	0.09373245163
1114	0.09373129485
1115	0.09372008644
1116	0.09371758635
1117	0.09369729922
1118	0.09369348249
1119	0.0936931344
1120	0.09369183667
1121	0.09368763802
1122	0.09336233428
1123	0.09332426208
1124	0.09332234304
1125	0.09325909689
1126	0.09269077297
1127	0.09268597646
1128	0.09268125378
1129	0.09267632404
1130	0.09267541338
1131	0.09261309081
1132	0.09235120016
1133	0.09221188496
1134	0.09213907761
1135	0.0921305479
1136	0.09212598928
1137	0.09212486823
1138	0.09212484028
1139	0.09212481233
1140	0.09212469743
1141	0.09212341798
1142	0.09212340555
1143	0.09212197081
1144	0.09212120063
1145	0.09204824075
1146	0.09203349822
1147	0.09199922973
1148	0.09190995109
1149	0.0919056399
1150	0.09190342041
1151	0.0919016149
1152	0.0918732139
1153	0.09172583731
1154	0.09172243759
1155	0.09171915004
1156	0.09171813319
1157	0.09171296139
1158	0.09171041594
1159	0.09170259821
1160	0.09170213337
1161	0.0917002303
1162	0.09169960322
1163	0.09169733819
1164	0.09169733507
1165	0.09169724459
1166	0.09169599349
1167	0.09169393117
1168	0.09169392181
1169	0.09169389685
1170	0.09164595437
1171	0.09164588257
1172	0.09164403141
1173	0.09164250487
1174	0.09164246428
1175	0.09164244867
1176	0.09164242994
1177	0.09164188363
1178	0.09164188051
1179	0.0916418368
1180	0.09164180871
1181	0.09164177749
1182	0.09126004387
1183	0.09125978995
1184	0.09095931601
1185	0.09043300538
1186	0.09037486306
1187	0.090186353
1188	0.09011312506
1189	0.08999919962
1190	0.08999851936
1191	0.08999838903
1192	0.08999418018
1193	0.08987467044
1194	0.08987125163
1195	0.08986796958
1196	0.08986780404
1197	0.08986747933
1198	0.08982609778
1199	0.08982132985
1200	0.08981949841
1201	0.08981906523
1202	0.08977892644
1203	0.08977782388
1204	0.08977664482
1205	0.08977663526
1206	0.08977556453
1207	0.08977556772
1208	0.08977556772
1209	0.08977501642
1210	0.08977500686
1211	0.08977366205
1212	0.08977365886
1213	0.08977365886
1214	0.08977365568
1215	0.08977364612
1216	0.08977008642
1217	0.0897696052
1218	0.08976703014
1219	0.08976686123
1220	0.08976458249
1221	0.08976268933
1222	0.0897626224
1223	0.08976191166
1224	0.08976187979
1225	0.08976167581
1226	0.08975293928
1227	0.08975194478
1228	0.08975041793
1229	0.0897495764
1230	0.08974940746
1231	0.08974880181
1232	0.08974833322
1233	0.08974779769
1234	0.08974701033
1235	0.08974667562
1236	0.08974656723
1237	0.0897464971
1238	0.08974640466
1239	0.08974632497
1240	0.08974624846
1241	0.0897461847
1242	0.08974611776
1243	0.08974605401
1244	0.089746003
1245	0.08974594562
1246	0.08974589143
1247	0.08974583724
1248	0.08974292677
1249	0.08974276419
1250	0.08974263667
1251	0.08974260479
1252	0.08974251235
1253	0.0897424709
1254	0.08974243265
1255	0.08974240396
1256	0.08974240396
1257	0.08974234976
1258	0.08973075788
1259	0.08973075788
1260	0.08973073237
1261	0.08973069411
1262	0.08972835706
1263	0.08972833155
1264	0.0897283188
1265	0.08972755677
1266	0.08972754083
1267	0.08972753127
1268	0.08971560264
1269	0.08971414533
1270	0.08971413895
1271	0.0897141262
1272	0.08971412939
1273	0.08971391573
1274	0.08971390616
1275	0.08971297819
1276	0.08971297819
1277	0.08971198643
1278	0.08971185249
1279	0.08971176639
1280	0.08971115411
1281	0.08971113179
1282	0.08970275392
1283	0.08970275392
1284	0.08970209373
1285	0.08970202357
1286	0.08970202675
1287	0.08970149095
1288	0.08970147819
1289	0.08970146543
1290	0.0897014463
1291	0.08970129959
1292	0.0897010253
1293	0.08970101574
1294	0.08969056681
1295	0.08969055087
1296	0.08969053492
1297	0.08969053492
1298	0.08969052535
1299	0.08969051578
1300	0.08969051578
1301	0.08969051259
1302	0.08969050302
1303	0.08969050621
1304	0.08969038819
1305	0.089690385
1306	0.08969037543
1307	0.08968296538
1308	0.08968295581
1309	0.08968240394
1310	0.08968241032
1311	0.08968240394
1312	0.08968239756
1313	0.08968239437
1314	0.08968239118
1315	0.08968239437
1316	0.08965826506
1317	0.08965767794
1318	0.08965763965
1319	0.08965429553
1320	0.08965398919
1321	0.08965185756
1322	0.0896518065
1323	0.08965088427
1324	0.08965085555
1325	0.08965084279
1326	0.08965083002
1327	0.08965082683
1328	0.08965081726
1329	0.08965081726
1330	0.08965081407
1331	0.08965081407
1332	0.08965081088
1333	0.08965080768
1334	0.08965080449
1335	0.08965079811
1336	0.08965079173
1337	0.08965079173
1338	0.08965077896
1339	0.08965078216
1340	0.08964947697
1341	0.08964918657
1342	0.08964918019
1343	0.089649177
1344	0.089649177
1345	0.08964917381
1346	0.08964917062
1347	0.08964917062
1348	0.08964916423
1349	0.08964916104
1350	0.08964916104
1351	0.08964916104
1352	0.08964915466
1353	0.08964829622
1354	0.08964827389
1355	0.08964827069
1356	0.08963514102
1357	0.0896348825
1358	0.08963432714
1359	0.08963378135
1360	0.0896332994
1361	0.08963329301
1362	0.08963325791
1363	0.08963325471
1364	0.08963324833
1365	0.0896332196
1366	0.08963302171
1367	0.08963283978
1368	0.08963280787
1369	0.08963186629
1370	0.08963184075
1371	0.0896310811
1372	0.08963024802
1373	0.08963016184
1374	0.08963013631
1375	0.08963011397
1376	0.08963011716
1377	0.08963011397
1378	0.08963011077
1379	0.08963008524
1380	0.08963008843
1381	0.089629549
1382	0.08962940217
1383	0.08962939579
1384	0.08962939898
1385	0.08962377149
1386	0.08962330863
1387	0.08962319052
1388	0.08962316818
1389	0.08962316179
1390	0.08962314583
1391	0.08962312987
1392	0.08961339337
1393	0.08961339018
1394	0.08961336783
1395	0.08961335187
1396	0.08961335506
1397	0.08961335187
1398	0.08961334548
1399	0.08961334229
1400	0.08961333591
1401	0.08961332952
1402	0.08961332952
1403	0.08961332952
1404	0.08961332633
1405	0.08961332633
1406	0.08961331675
1407	0.08961331675
1408	0.0895898075
1409	0.08958978834
1410	0.08958976918
1411	0.08958963825
1412	0.08958955203
1413	0.08958921993
1414	0.08958889421
1415	0.08958331526
1416	0.08958322265
1417	0.08958321627
1418	0.08958321307
1419	0.08958320988
1420	0.08958321307
1421	0.08958320349
1422	0.08958320349
1423	0.08958320349
1424	0.08958318114
1425	0.08957994282
1426	0.08957993324
1427	0.08957993643
1428	0.08957993005
1429	0.08957886336
1430	0.08957885378
1431	0.08957874519
1432	0.08957871964
1433	0.08957871645
1434	0.08957871325
1435	0.08957871645
1436	0.08957871325
1437	0.08957816074
1438	0.08957816074
1439	0.08957809048
1440	0.08957808409
1441	0.0895780777
1442	0.08957725372
1443	0.0895762892
1444	0.08957629239
1445	0.08957547478
1446	0.0895747402
1447	0.08957452621
1448	0.08957382356
1449	0.08957379801
1450	0.0895733317
1451	0.08957331254
1452	0.08957326463
1453	0.08957306341
1454	0.08957303147
1455	0.08957266098
1456	0.0895725971
1457	0.08957255877
1458	0.08957225535
1459	0.08957199025
1460	0.0895708564
1461	0.08957079252
1462	0.08957072225
1463	0.08957066476
1464	0.08957062004
1465	0.08956928175
1466	0.089569253
1467	0.08956923384
1468	0.08956918273
1469	0.08956912524
1470	0.08956909969
1471	0.0895690933
1472	0.08956902942
1473	0.08956898151
1474	0.08956893998
1475	0.0895676911
1476	0.08956768471
1477	0.08956767194
1478	0.08956453528
1479	0.08955991313
1480	0.08955990994
1481	0.08955984925
1482	0.08955983966
1483	0.08955983647
1484	0.08955977578
1485	0.08955977897
1486	0.08955977897
1487	0.08955973744
1488	0.0895597055
1489	0.08955913051
1490	0.08955847246
1491	0.08955761954
1492	0.08955731607
1493	0.08955730649
1494	0.0895573001
1495	0.08955728412
1496	0.08955728732
1497	0.08955726176
1498	0.08955655898
1499	0.08955655259
1500	0.08955612772
1501	0.08954924009
1502	0.08954902604
1503	0.08954878963
1504	0.08954875129
1505	0.08954872573
1506	0.08954870337
