iter	Passed	Remaining
240	3178	50112
241	3194	50144
242	3210	50176
243	3222	50147
244	3230	50052
245	3238	49955
246	3247	49883
247	3260	49870
248	3274	49873
249	3287	49850
250	3310	49980
251	3335	50144
252	3354	50230
253	3370	50250
254	3391	50350
255	3416	50508
256	3429	50488
257	3441	50455
258	3449	50366
259	3456	50263
260	3465	50184
261	3472	50084
262	3490	50145
263	3512	50251
264	3534	50362
265	3555	50452
266	3577	50570
267	3598	50661
268	3619	50752
269	3633	50741
270	3647	50736
271	3667	50818
272	3688	50905
273	3709	50999
274	3729	51078
275	3746	51107
276	3773	51277
277	3780	51175
278	3789	51092
279	3797	51007
280	3805	50921
281	3822	50947
282	3833	50903
283	3841	50815
284	3849	50726
285	3869	50798
286	3877	50723
287	3885	50635
288	3893	50542
289	3902	50481
290	3920	50527
291	3941	50602
292	3960	50663
293	3976	50681
294	3997	50760
295	4012	50760
296	4025	50742
297	4044	50804
298	4052	50713
299	4061	50651
300	4081	50708
301	4088	50620
302	4097	50552
303	4118	50624
304	4138	50691
305	4151	50667
306	4163	50643
307	4175	50602
308	4186	50560
309	4202	50575
310	4217	50583
311	4228	50539
312	4235	50452
313	4247	50420
314	4262	50414
315	4276	50415
316	4298	50494
317	4316	50539
318	4334	50574
319	4349	50573
320	4363	50565
321	4380	50588
322	4389	50525
323	4396	50439
324	4403	50347
325	4416	50330
326	4425	50260
327	4435	50206
328	4451	50230
329	4459	50143
330	4465	50056
331	4480	50055
332	4491	50008
333	4508	50044
334	4518	49989
335	4533	49991
336	4548	49989
337	4557	49932
338	4573	49939
339	4588	49944
340	4595	49866
341	4616	49932
342	4634	49971
343	4644	49910
344	4656	49887
345	4670	49876
346	4678	49805
347	4686	49733
348	4700	49724
349	4708	49654
350	4722	49646
351	4736	49638
352	4744	49569
353	4752	49502
354	4768	49514
355	4781	49496
356	4794	49476
357	4802	49403
358	4809	49326
359	4822	49306
360	4835	49295
361	4843	49222
362	4850	49147
363	4858	49076
364	4871	49061
365	4879	48998
366	4888	48936
367	4895	48861
368	4903	48797
369	4910	48723
370	4924	48711
371	4938	48709
372	4945	48636
373	4954	48579
374	4962	48517
375	4971	48462
376	4980	48408
377	4988	48341
378	4996	48273
379	5016	48331
380	5037	48389
381	5048	48358
382	5058	48311
383	5071	48295
384	5078	48227
385	5088	48185
386	5098	48136
387	5106	48081
388	5115	48028
389	5125	47978
390	5132	47911
391	5142	47869
392	5154	47848
393	5163	47797
394	5177	47787
395	5189	47764
396	5204	47767
397	5217	47756
398	5231	47751
399	5243	47733
400	5255	47710
401	5273	47733
402	5284	47703
403	5296	47678
404	5307	47647
405	5320	47638
406	5332	47612
407	5341	47563
408	5350	47514
409	5362	47489
410	5374	47468
411	5385	47440
412	5396	47405
413	5407	47370
414	5418	47346
415	5428	47299
416	5442	47296
417	5461	47341
418	5471	47301
419	5483	47272
420	5492	47231
421	5505	47216
422	5515	47178
423	5528	47160
424	5540	47136
425	5551	47108
426	5561	47071
427	5585	47152
428	5597	47130
429	5606	47083
430	5631	47165
431	5652	47218
432	5672	47269
433	5680	47212
434	5687	47150
435	5695	47091
436	5702	47031
437	5716	47021
438	5726	46982
439	5739	46975
440	5750	46943
441	5757	46883
442	5780	46946
443	5792	46930
444	5806	46921
445	5828	46982
446	5849	47031
447	5868	47069
448	5890	47122
449	5911	47170
450	5930	47207
451	5950	47246
452	5959	47200
453	5968	47154
454	5993	47238
455	6004	47204
456	6016	47183
457	6032	47190
458	6050	47216
459	6069	47248
460	6092	47314
461	6099	47254
462	6111	47227
463	6119	47177
464	6129	47138
465	6136	47079
466	6144	47025
467	6153	46982
468	6161	46925
469	6171	46891
470	6181	46850
471	6188	46795
472	6198	46757
473	6205	46699
474	6212	46641
475	6220	46584
476	6227	46531
477	6235	46478
478	6243	46426
479	6264	46475
480	6271	46420
481	6278	46361
482	6289	46334
483	6299	46293
484	6307	46249
485	6317	46208
486	6327	46176
487	6338	46151
488	6356	46172
489	6372	46178
490	6387	46181
491	6403	46189
492	6420	46208
493	6435	46209
494	6449	46200
495	6471	46249
496	6478	46195
497	6485	46139
498	6492	46087
499	6500	46034
500	6509	45992
501	6518	45954
502	6526	45908
503	6534	45859
504	6542	45809
505	6550	45762
506	6560	45727
507	6567	45674
508	6574	45623
509	6581	45570
510	6588	45516
511	6595	45461
512	6602	45409
513	6611	45365
514	6619	45322
515	6630	45296
516	6641	45270
517	6649	45224
518	6657	45180
519	6666	45137
520	6673	45089
521	6681	45043
522	6689	45000
523	6698	44956
524	6705	44907
525	6712	44858
526	6720	44811
527	6728	44765
528	6735	44719
529	6744	44677
530	6755	44653
531	6764	44618
532	6772	44572
533	6779	44523
534	6787	44477
535	6794	44429
536	6801	44382
537	6809	44335
538	6818	44298
539	6825	44252
540	6834	44215
541	6841	44168
542	6859	44189
543	6867	44145
544	6874	44100
545	6903	44189
546	6925	44236
547	6946	44278
548	6954	44233
549	6965	44208
550	6972	44163
551	6980	44122
552	7001	44158
553	7011	44133
554	7021	44105
555	7029	44060
556	7039	44029
557	7052	44020
558	7063	43999
559	7076	43988
560	7088	43972
561	7095	43926
562	7104	43891
563	7119	43890
564	7131	43873
565	7142	43849
566	7151	43818
567	7160	43784
568	7169	43750
569	7180	43724
570	7191	43705
571	7212	43744
572	7231	43769
573	7250	43793
574	7277	43868
575	7298	43904
576	7318	43936
577	7340	43979
578	7350	43947
579	7359	43916
580	7368	43884
581	7377	43849
582	7389	43827
583	7398	43794
584	7407	43763
585	7415	43718
586	7423	43679
587	7430	43635
588	7437	43592
589	7447	43562
590	7454	43518
591	7475	43554
592	7497	43594
593	7519	43634
594	7539	43664
595	7549	43635
596	7571	43676
597	7580	43644
598	7595	43648
599	7611	43653
600	7631	43679
601	7640	43645
602	7656	43651
603	7671	43652
604	7686	43652
605	7705	43678
606	7715	43646
607	7730	43647
608	7749	43674
609	7769	43699
610	7789	43729
611	7806	43739
612	7821	43740
613	7842	43771
614	7864	43809
615	7873	43777
616	7894	43811
617	7902	43770
618	7912	43739
619	7921	43709
620	7931	43680
621	7953	43717
622	7973	43745
623	7994	43776
624	8016	43815
625	8030	43811
626	8046	43814
627	8062	43817
628	8084	43854
629	8104	43881
630	8127	43919
631	8147	43947
632	8173	44005
633	8194	44036
634	8218	44082
635	8240	44118
636	8250	44091
637	8273	44129
638	8283	44099
639	8304	44129
640	8329	44179
641	8351	44217
642	8365	44209
643	8382	44214
644	8389	44171
645	8398	44138
646	8418	44158
647	8427	44128
648	8436	44092
649	8447	44072
650	8470	44110
651	8482	44091
652	8504	44124
653	8527	44162
654	8551	44208
655	8567	44208
656	8577	44179
657	8585	44140
658	8609	44182
659	8622	44170
660	8646	44211
661	8683	44321
662	8697	44312
663	8721	44354
664	8744	44391
665	8764	44415
666	8790	44466
667	8813	44502
668	8833	44522
669	8855	44552
670	8864	44520
671	8874	44491
672	8883	44457
673	8903	44476
674	8918	44471
675	8925	44428
676	8938	44416
677	8949	44392
678	8969	44409
679	8991	44444
680	9006	44436
681	9014	44399
682	9022	44359
683	9030	44318
684	9037	44277
685	9057	44299
686	9068	44275
687	9076	44236
688	9092	44232
689	9105	44219
690	9127	44251
691	9138	44228
692	9154	44227
693	9176	44257
694	9187	44231
695	9200	44216
696	9212	44198
697	9233	44222
698	9253	44242
699	9267	44233
700	9288	44257
701	9300	44235
702	9320	44257
703	9331	44231
704	9339	44193
705	9352	44177
706	9360	44143
707	9379	44153
708	9402	44187
709	9420	44195
710	9431	44172
711	9443	44151
712	9464	44175
713	9473	44142
714	9491	44152
715	9512	44172
716	9525	44160
717	9533	44124
718	9547	44110
719	9555	44073
720	9576	44097
721	9589	44082
722	9598	44049
723	9609	44025
724	9616	43985
725	9626	43955
726	9636	43928
727	9647	43904
728	9657	43875
729	9668	43851
730	9677	43820
731	9692	43815
732	9704	43796
733	9714	43767
734	9723	43735
735	9744	43756
736	9756	43737
737	9764	43702
738	9772	43666
739	9784	43645
740	9791	43605
741	9799	43567
742	9805	43526
743	9813	43487
744	9820	43446
745	9827	43404
746	9842	43403
747	9851	43370
748	9860	43338
749	9867	43298
750	9874	43259
751	9886	43238
752	9893	43199
753	9900	43159
754	9917	43162
755	9925	43127
756	9932	43088
757	9944	43069
758	9954	43046
759	9974	43060
760	9985	43038
761	10001	43036
762	10012	43016
763	10033	43037
764	10044	43012
765	10066	43039
766	10086	43056
767	10107	43075
768	10127	43093
769	10147	43106
770	10167	43122
771	10187	43139
772	10207	43154
773	10217	43126
774	10243	43169
775	10256	43154
776	10272	43153
777	10293	43173
778	10306	43157
779	10317	43135
780	10329	43115
781	10337	43082
782	10351	43072
783	10363	43051
784	10379	43052
785	10391	43034
786	10399	43000
787	10415	42995
788	10423	42961
789	10431	42926
790	10444	42912
791	10452	42880
792	10467	42871
793	10480	42858
794	10493	42845
795	10506	42831
796	10519	42815
797	10529	42789
798	10538	42758
799	10548	42734
800	10559	42713
801	10570	42690
802	10580	42666
803	10590	42637
804	10603	42625
805	10617	42615
806	10637	42629
807	10649	42610
808	10656	42575
809	10665	42544
810	10674	42515
811	10683	42483
812	10691	42449
813	10698	42413
814	10707	42382
815	10715	42350
816	10726	42328
817	10745	42337
818	10762	42340
819	10778	42337
820	10794	42336
821	10823	42384
822	10846	42409
823	10866	42426
824	10889	42449
825	10910	42464
826	10929	42477
827	10949	42490
828	10962	42474
829	10973	42453
830	10986	42438
831	11000	42427
832	11019	42438
833	11033	42428
834	11044	42407
835	11066	42427
836	11077	42405
837	11085	42370
838	11105	42384
839	11127	42405
840	11150	42427
841	11170	42440
842	11191	42455
843	11215	42481
844	11237	42501
845	11257	42516
846	11278	42529
847	11300	42550
848	11322	42569
849	11344	42589
850	11352	42554
851	11372	42567
852	11394	42587
853	11403	42556
854	11410	42519
855	11431	42535
856	11457	42566
857	11478	42581
858	11496	42585
859	11510	42575
860	11524	42566
861	11538	42551
862	11550	42536
863	11563	42519
864	11575	42501
865	11588	42485
866	11601	42472
867	11621	42483
868	11638	42481
869	11659	42497
870	11680	42511
871	11688	42478
872	11709	42492
873	11732	42512
874	11751	42521
875	11760	42491
876	11770	42464
877	11779	42435
878	11791	42415
879	11803	42400
880	11814	42376
881	11836	42393
882	11846	42366
883	11854	42336
884	11867	42320
885	11879	42302
886	11899	42310
887	11921	42328
888	11940	42336
889	11962	42351
890	11974	42333
891	11993	42341
892	12013	42349
893	12033	42359
894	12042	42331
895	12052	42303
896	12061	42276
897	12071	42248
898	12091	42258
899	12100	42232
900	12110	42204
901	12130	42213
902	12143	42201
903	12163	42209
904	12174	42185
905	12193	42191
906	12202	42162
907	12222	42171
908	12236	42161
909	12246	42135
910	12260	42124
911	12281	42135
912	12291	42112
913	12303	42092
914	12322	42098
915	12334	42079
916	12348	42070
917	12359	42046
918	12379	42056
919	12400	42068
920	12420	42077
921	12442	42090
922	12463	42101
923	12485	42117
924	12507	42134
925	12516	42105
926	12540	42124
927	12548	42093
928	12568	42101
929	12591	42121
930	12600	42090
931	12610	42067
932	12628	42067
933	12645	42064
934	12655	42039
935	12671	42034
936	12681	42009
937	12696	42001
938	12709	41986
939	12723	41973
940	12732	41946
941	12742	41919
942	12754	41902
943	12768	41890
944	12785	41886
945	12793	41857
946	12802	41827
947	12810	41794
948	12817	41762
949	12833	41757
950	12845	41738
951	12854	41709
952	12862	41677
953	12872	41654
954	12886	41642
955	12894	41611
956	12907	41596
957	12920	41580
958	12929	41551
959	12940	41531
960	12952	41511
961	12960	41481
962	12967	41448
963	12981	41436
964	12994	41422
965	13002	41388
966	13012	41366
967	13023	41345
968	13031	41312
969	13039	41282
970	13052	41268
971	13070	41270
972	13082	41249
973	13092	41226
974	13111	41230
975	13130	41234
976	13139	41207
977	13149	41181
978	13158	41156
979	13167	41128
980	13178	41106
981	13188	41082
982	13207	41086
983	13217	41063
984	13237	41071
985	13249	41052
986	13261	41032
987	13272	41011
988	13282	40988
989	13291	40962
990	13302	40942
991	13314	40923
992	13325	40903
993	13337	40883
994	13348	40862
995	13359	40842
996	13371	40824
997	13382	40806
998	13393	40783
999	13404	40762
1000	13415	40743
1001	13425	40719
1002	13437	40701
1003	13450	40684
1004	13459	40660
1005	13470	40638
1006	13484	40627
1007	13495	40608
1008	13505	40582
1009	13514	40557
1010	13525	40535
1011	13534	40509
1012	13545	40490
1013	13556	40470
1014	13568	40450
1015	13579	40431
1016	13590	40410
1017	13603	40397
1018	13619	40390
1019	13631	40372
1020	13642	40353
1021	13654	40335
1022	13671	40331
1023	13682	40312
1024	13698	40307
1025	13711	40292
1026	13725	40280
1027	13738	40267
1028	13751	40253
1029	13763	40234
1030	13778	40227
1031	13793	40216
1032	13804	40197
1033	13815	40176
1034	13827	40160
1035	13839	40143
1036	13850	40122
1037	13865	40114
1038	13877	40095
1039	13890	40081
1040	13901	40061
1041	13915	40049
1042	13925	40028
1043	13936	40008
1044	13948	39989
1045	13960	39971
1046	13970	39951
1047	13982	39933
1048	13994	39914
1049	14005	39894
1050	14016	39874
1051	14030	39863
1052	14042	39846
1053	14054	39829
1054	14066	39811
1055	14076	39791
1056	14087	39770
1057	14100	39755
1058	14111	39734
1059	14122	39715
1060	14136	39704
1061	14148	39689
1062	14161	39672
1063	14177	39668
1064	14200	39680
1065	14221	39689
1066	14231	39666
1067	14240	39640
1068	14249	39615
1069	14259	39593
1070	14281	39603
1071	14294	39591
1072	14304	39565
1073	14315	39546
1074	14326	39526
1075	14335	39502
1076	14355	39508
1077	14369	39497
1078	14380	39477
1079	14396	39470
1080	14405	39444
1081	14413	39418
1082	14433	39422
1083	14442	39397
1084	14455	39384
1085	14477	39394
1086	14498	39401
1087	14515	39396
1088	14529	39385
1089	14550	39394
1090	14572	39404
1091	14594	39412
1092	14611	39410
1093	14627	39404
1094	14641	39391
1095	14657	39384
1096	14673	39380
1097	14690	39376
1098	14710	39379
1099	14723	39366
1100	14737	39354
1101	14755	39353
1102	14772	39348
1103	14788	39341
1104	14797	39316
1105	14816	39318
1106	14831	39309
1107	14846	39301
1108	14860	39288
1109	14871	39268
1110	14891	39271
1111	14909	39271
1112	14922	39257
1113	14934	39240
1114	14945	39219
1115	14959	39209
1116	14979	39211
1117	14992	39198
1118	15005	39183
1119	15027	39191
1120	15040	39177
1121	15053	39164
1122	15068	39153
1123	15082	39141
1124	15097	39133
1125	15114	39127
1126	15129	39119
1127	15138	39094
1128	15150	39077
1129	15160	39055
1130	15171	39036
1131	15184	39020
1132	15197	39006
1133	15204	38977
1134	15217	38962
1135	15228	38943
1136	15242	38931
1137	15253	38911
1138	15268	38900
1139	15279	38882
1140	15290	38862
1141	15302	38846
1142	15325	38856
1143	15345	38860
1144	15365	38862
1145	15384	38864
1146	15399	38853
1147	15419	38856
1148	15429	38836
1149	15450	38840
1150	15466	38833
1151	15480	38821
1152	15499	38823
1153	15521	38829
1154	15539	38829
1155	15559	38831
1156	15579	38834
1157	15600	38838
1158	15615	38828
1159	15628	38816
1160	15640	38798
1161	15653	38783
1162	15664	38763
1163	15674	38742
1164	15687	38728
1165	15700	38712
1166	15720	38714
1167	15730	38694
1168	15739	38669
1169	15750	38649
1170	15770	38650
1171	15781	38631
1172	15791	38611
1173	15804	38596
1174	15825	38599
1175	15838	38586
1176	15847	38561
1177	15859	38545
1178	15869	38522
1179	15880	38502
1180	15889	38479
1181	15902	38464
1182	15914	38446
1183	15927	38433
1184	15938	38413
1185	15947	38389
1186	15958	38370
1187	15969	38351
1188	15980	38332
1189	15991	38312
1190	16006	38303
1191	16019	38288
1192	16037	38286
1193	16051	38272
1194	16062	38253
1195	16073	38234
1196	16083	38213
1197	16102	38214
1198	16111	38190
1199	16120	38165
1200	16131	38145
1201	16142	38126
1202	16155	38112
1203	16169	38099
1204	16180	38082
1205	16192	38063
1206	16203	38045
1207	16214	38026
1208	16225	38008
1209	16236	37988
1210	16250	37976
1211	16262	37958
1212	16273	37939
1213	16284	37920
1214	16298	37908
1215	16311	37895
1216	16325	37883
1217	16338	37867
1218	16349	37849
1219	16360	37829
1220	16370	37809
1221	16381	37791
1222	16394	37775
1223	16407	37760
1224	16419	37744
1225	16433	37732
1226	16445	37714
1227	16458	37700
1228	16467	37677
1229	16477	37657
1230	16489	37639
1231	16500	37621
1232	16510	37600
1233	16520	37578
1234	16531	37559
1235	16541	37540
1236	16552	37521
1237	16566	37509
1238	16576	37488
1239	16589	37473
1240	16602	37459
1241	16616	37448
1242	16625	37424
1243	16648	37432
1244	16668	37434
1245	16686	37430
1246	16708	37436
1247	16721	37422
1248	16742	37426
1249	16763	37428
1250	16784	37433
1251	16797	37418
1252	16816	37418
1253	16837	37420
1254	16857	37422
1255	16879	37428
1256	16898	37427
1257	16919	37429
1258	16940	37432
1259	16951	37413
1260	16973	37420
1261	16991	37417
1262	17013	37422
1263	17022	37398
1264	17038	37390
1265	17054	37383
1266	17074	37384
1267	17090	37375
1268	17111	37378
1269	17130	37377
1270	17146	37368
1271	17166	37369
1272	17176	37348
1273	17197	37350
1274	17210	37336
1275	17230	37337
1276	17246	37330
1277	17261	37319
1278	17282	37322
1279	17301	37320
1280	17314	37304
1281	17325	37286
1282	17334	37263
1283	17344	37241
1284	17351	37215
1285	17359	37188
1286	17374	37178
1287	17392	37174
1288	17403	37156
1289	17410	37128
1290	17419	37104
1291	17429	37085
1292	17447	37080
1293	17463	37071
1294	17480	37067
1295	17499	37065
1296	17510	37046
1297	17530	37047
1298	17552	37049
1299	17567	37040
1300	17591	37049
1301	17612	37050
1302	17631	37048
1303	17651	37048
1304	17671	37048
1305	17687	37040
1306	17707	37039
1307	17726	37038
1308	17745	37036
1309	17754	37013
1310	17763	36990
1311	17783	36990
1312	17802	36987
1313	17821	36985
1314	17840	36982
1315	17859	36980
1316	17880	36983
1317	17891	36963
1318	17911	36963
1319	17923	36947
1320	17932	36924
1321	17956	36931
1322	17976	36930
1323	17996	36930
1324	18016	36930
1325	18025	36908
1326	18045	36906
1327	18056	36888
1328	18072	36878
1329	18084	36862
1330	18097	36847
1331	18112	36837
1332	18127	36826
1333	18142	36814
1334	18160	36810
1335	18168	36786
1336	18186	36781
1337	18195	36758
1338	18211	36748
1339	18227	36740
1340	18243	36732
1341	18261	36727
1342	18271	36705
1343	18287	36698
1344	18305	36693
1345	18323	36688
1346	18344	36688
1347	18367	36694
1348	18388	36696
1349	18407	36692
1350	18420	36676
1351	18436	36667
1352	18460	36675
1353	18470	36654
1354	18484	36641
1355	18493	36618
1356	18531	36653
1357	18556	36662
1358	18578	36664
1359	18588	36643
1360	18602	36630
1361	18611	36607
1362	18625	36595
1363	18646	36594
1364	18668	36598
1365	18683	36588
1366	18703	36586
1367	18710	36560
1368	18726	36550
1369	18741	36540
1370	18754	36523
1371	18765	36504
1372	18776	36485
1373	18787	36467
1374	18797	36447
1375	18817	36446
1376	18830	36430
1377	18837	36404
1378	18851	36389
1379	18860	36367
1380	18867	36341
1381	18884	36335
1382	18892	36309
1383	18907	36297
1384	18916	36275
1385	18929	36261
1386	18948	36258
1387	18959	36239
1388	18970	36219
1389	18979	36197
1390	18988	36174
1391	18997	36152
1392	19006	36129
1393	19021	36119
1394	19028	36093
1395	19035	36067
1396	19052	36058
1397	19067	36048
1398	19080	36033
1399	19095	36023
1400	19108	36006
1401	19123	35995
1402	19130	35969
1403	19143	35954
1404	19156	35939
1405	19169	35925
1406	19184	35914
1407	19197	35899
1408	19207	35880
1409	19218	35860
1410	19232	35848
1411	19249	35839
1412	19269	35838
1413	19281	35822
1414	19293	35804
1415	19301	35782
1416	19318	35774
1417	19337	35770
1418	19346	35747
1419	19361	35737
1420	19370	35714
1421	19386	35704
1422	19399	35689
1423	19406	35664
1424	19413	35639
1425	19421	35614
1426	19435	35602
1427	19446	35584
1428	19456	35564
1429	19465	35542
1430	19477	35524
1431	19489	35508
1432	19511	35509
1433	19525	35496
1434	19544	35494
1435	19554	35474
1436	19562	35450
1437	19587	35457
1438	19600	35442
1439	19616	35432
1440	19623	35406
1441	19631	35382
1442	19644	35368
1443	19663	35364
1444	19674	35345
1445	19693	35342
1446	19705	35324
1447	19725	35322
1448	19744	35319
1449	19755	35300
1450	19774	35297
1451	19786	35279
1452	19797	35262
1453	19808	35243
1454	19829	35243
1455	19853	35247
1456	19875	35249
1457	19888	35233
1458	19903	35223
1459	19926	35225
1460	19946	35222
1461	19966	35221
1462	19986	35219
1463	19997	35200
1464	20008	35182
1465	20017	35160
1466	20028	35141
1467	20042	35129
1468	20054	35111
1469	20066	35095
1470	20079	35080
1471	20089	35061
1472	20101	35043
1473	20112	35025
1474	20122	35006
1475	20133	34988
1476	20144	34969
1477	20154	34950
1478	20165	34932
1479	20178	34917
1480	20198	34914
1481	20218	34912
1482	20237	34906
1483	20250	34892
1484	20270	34890
1485	20280	34869
1486	20300	34866
1487	20316	34857
1488	20339	34859
1489	20354	34848
1490	20374	34846
1491	20390	34835
1492	20407	34828
1493	20431	34831
1494	20443	34815
1495	20456	34800
1496	20478	34800
1497	20499	34800
1498	20511	34782
1499	20524	34768
1500	20536	34752
1501	20549	34737
1502	20571	34737
1503	20587	34728
1504	20598	34709
1505	20615	34700
1506	20626	34682
1507	20633	34658
1508	20642	34636
1509	20649	34611
1510	20658	34589
1511	20667	34568
1512	20674	34544
1513	20684	34523
1514	20693	34502
1515	20701	34480
1516	20709	34456
1517	20717	34434
1518	20725	34410
1519	20736	34392
1520	20745	34370
1521	20753	34347
1522	20760	34323
1523	20768	34300
1524	20775	34276
1525	20783	34253
1526	20797	34240
1527	20808	34223
1528	20825	34214
1529	20836	34196
1530	20856	34193
1531	20876	34190
1532	20885	34168
1533	20894	34147
1534	20913	34143
1535	20926	34128
1536	20948	34127
1537	20959	34110
1538	20978	34104
1539	20989	34087
1540	20998	34066
1541	21009	34048
1542	21020	34031
1543	21034	34017
1544	21045	33998
1545	21057	33983
1546	21066	33962
1547	21081	33950
1548	21092	33932
1549	21103	33914
1550	21117	33902
1551	21126	33881
1552	21136	33862
1553	21148	33845
1554	21159	33828
1555	21170	33809
1556	21179	33789
1557	21188	33768
1558	21203	33756
1559	21219	33746
1560	21226	33722
1561	21235	33701
1562	21248	33687
1563	21257	33666
1564	21269	33651
1565	21277	33628
1566	21295	33621
1567	21310	33609
1568	21323	33595
1569	21338	33584
1570	21347	33563
1571	21362	33551
1572	21377	33540
1573	21392	33529
1574	21408	33519
1575	21427	33514
1576	21446	33509
1577	21460	33495
1578	21479	33490
1579	21492	33476
1580	21513	33473
1581	21522	33453
1582	21542	33450
1583	21558	33439
1584	21578	33435
1585	21593	33425
1586	21613	33421
1587	21631	33414
1588	21647	33404
1589	21669	33403
1590	21680	33386
1591	21692	33369
1592	21703	33352
1593	21720	33344
1594	21741	33341
1595	21755	33328
1596	21771	33317
1597	21789	33310
1598	21799	33291
1599	21818	33286
1600	21843	33289
1601	21861	33283
1602	21881	33279
1603	21902	33277
1604	21909	33253
1605	21929	33249
1606	21949	33245
1607	21960	33227
1608	21973	33213
1609	21981	33190
1610	21997	33180
1611	22012	33168
1612	22031	33163
1613	22044	33148
1614	22064	33144
1615	22077	33130
1616	22087	33110
1617	22098	33093
1618	22118	33089
1619	22129	33071
1620	22140	33053
1621	22156	33042
1622	22169	33028
1623	22182	33014
1624	22194	32997
1625	22205	32979
1626	22214	32960
1627	22224	32940
1628	22232	32919
1629	22241	32898
1630	22251	32878
1631	22261	32859
1632	22268	32836
1633	22288	32832
1634	22307	32826
1635	22321	32813
1636	22334	32799
1637	22353	32793
1638	22366	32779
1639	22386	32774
1640	22399	32759
1641	22417	32752
1642	22428	32734
1643	22449	32732
1644	22463	32718
1645	22472	32697
1646	22480	32676
1647	22495	32664
1648	22507	32649
1649	22520	32634
1650	22527	32611
1651	22541	32597
1652	22553	32582
1653	22561	32560
1654	22569	32538
1655	22579	32519
1656	22598	32513
1657	22605	32490
1658	22613	32469
1659	22621	32446
1660	22637	32436
1661	22649	32421
1662	22664	32408
1663	22672	32387
1664	22680	32365
1665	22687	32342
1666	22695	32320
1667	22706	32303
1668	22713	32280
1669	22721	32258
1670	22741	32253
