iter	RMSE
297	0.1231936826
298	0.1231934697
299	0.1231924749
300	0.1231914221
301	0.1231914221
302	0.1231914221
303	0.1230261794
304	0.1230149621
305	0.123014621
306	0.1230143961
307	0.1230142527
308	0.1230141946
309	0.1230103647
310	0.1230071085
311	0.1230070581
312	0.1230068488
313	0.1230068178
314	0.1230041313
315	0.1230018364
316	0.121388349
317	0.1213882979
318	0.1213882704
319	0.1213882665
320	0.1213882625
321	0.1213882586
322	0.1213882311
323	0.1213881918
324	0.1213881879
325	0.12138818
326	0.1213881722
327	0.1213881683
328	0.1213881604
329	0.1213881604
330	0.1213881565
331	0.1213881526
332	0.1213881526
333	0.1213881408
334	0.1213881408
335	0.1213881408
336	0.1213881408
337	0.1213881408
338	0.1213881486
339	0.1213881408
340	0.1213881447
341	0.1213881447
342	0.1213881408
343	0.1213881368
344	0.1213881329
345	0.1213881408
346	0.1213881408
347	0.1213881329
348	0.1213881368
349	0.1213881368
350	0.1213881368
351	0.1213881329
352	0.1213881329
353	0.1213881368
354	0.1213881368
355	0.1213881368
356	0.1213881329
357	0.1213881329
358	0.1213881329
359	0.1213881447
360	0.1213881368
361	0.1213881368
362	0.1213881368
363	0.1213881368
364	0.1213881408
365	0.1213881329
366	0.1213881368
367	0.1213881368
368	0.1213881329
369	0.1213881368
370	0.1213881368
371	0.1213881329
372	0.1213881329
373	0.1213881368
374	0.1213881329
375	0.1213881408
376	0.1213881447
377	0.1213881447
378	0.1213881408
379	0.1200071309
380	0.1197026758
381	0.1197025802
382	0.1197025443
383	0.1197025244
384	0.1197025084
385	0.1197024606
386	0.1197024128
387	0.119702365
388	0.1197023292
389	0.1197022973
390	0.1197022973
391	0.1197022734
392	0.1197022734
393	0.1197022655
394	0.1197022455
395	0.1197022455
396	0.1197022177
397	0.1197022017
398	0.1197021938
399	0.1197021858
400	0.1197007836
401	0.1197000267
402	0.1197000267
403	0.1197000227
404	0.1197000227
405	0.1197000227
406	0.1197000227
407	0.1197000227
408	0.1196995765
409	0.1196995805
410	0.1196995726
411	0.1196995765
412	0.1196995765
413	0.1196995726
414	0.1196995726
415	0.1196995765
416	0.1196995805
417	0.1196995765
418	0.1196995726
419	0.1196995765
420	0.1196995726
421	0.1196995726
422	0.1196995726
423	0.1196995765
424	0.1196995726
425	0.1196995726
426	0.1196995726
427	0.1196919915
428	0.1196916529
429	0.1196916608
430	0.1191037701
431	0.1190974203
432	0.1189361559
433	0.1189361479
434	0.1189361278
435	0.1189361118
436	0.1189361158
437	0.1189313969
438	0.1189313848
439	0.118931016
440	0.1189309959
441	0.1189309959
442	0.1187614877
443	0.1187580467
444	0.1187550795
445	0.1186495748
446	0.1184610002
447	0.1184602918
448	0.118438211
449	0.1184300016
450	0.1184258061
451	0.1184236439
452	0.118422452
453	0.1184214212
454	0.1184205434
455	0.1184203421
456	0.1184195448
457	0.1184184495
458	0.118417914
459	0.1184176241
460	0.117941281
461	0.117941002
462	0.1179409212
463	0.117940909
464	0.1179403026
465	0.1179403026
466	0.1179402945
467	0.1179402824
468	0.1179402743
469	0.1179402743
470	0.1179402621
471	0.1179402581
472	0.1179402541
473	0.11794025
474	0.11794025
475	0.1179402379
476	0.1179402258
477	0.1179402217
478	0.1179402136
479	0.1176281105
480	0.1176278956
481	0.1176277011
482	0.1176276524
483	0.1176276402
484	0.11762762
485	0.1176276078
486	0.1176275997
487	0.1176275916
488	0.117627543
489	0.1176275105
490	0.1176274821
491	0.1176274457
492	0.1176274254
493	0.1176274132
494	0.117627397
495	0.1172724708
496	0.1172724261
497	0.117272418
498	0.1172724139
499	0.1172723976
500	0.1172723692
501	0.1172723651
502	0.117272357
503	0.1172723407
504	0.1172723366
505	0.1172723326
506	0.1172723366
507	0.1172723285
508	0.1172723244
509	0.1172723244
510	0.1172723204
511	0.1172723204
512	0.1172723163
513	0.1172723163
514	0.1172723163
515	0.1172723
516	0.1172722838
517	0.1172722757
518	0.1172722757
519	0.1172722797
520	0.1172722757
521	0.1172722757
522	0.1172722838
523	0.1172722797
524	0.1172722797
525	0.1172722797
526	0.1172722757
527	0.1172722757
528	0.1172722757
529	0.1172722716
530	0.1172722594
531	0.1172722472
532	0.1172722472
533	0.1172722431
534	0.1172722431
535	0.1172722431
536	0.1172722472
537	0.1172722431
538	0.1172722269
539	0.1172722309
540	0.1172722147
541	0.1172722147
542	0.1172722106
543	0.1172722106
544	0.1172722106
545	0.1171613008
546	0.115539156
547	0.115458737
548	0.115458737
549	0.1154581588
550	0.1154581547
551	0.1154581547
552	0.1154303154
553	0.1154299436
554	0.1154298197
555	0.1154297247
556	0.1154296503
557	0.1154294768
558	0.1154294396
559	0.115429357
560	0.1154292951
561	0.1154292951
562	0.1154292703
563	0.1154292248
564	0.1154291959
565	0.1154291711
566	0.1154291463
567	0.1154291298
568	0.1154291174
569	0.1154291009
570	0.1154290844
571	0.1147619296
572	0.1147603382
573	0.1147587011
574	0.114499873
575	0.1142412181
576	0.114202185
577	0.11417107
578	0.1141709948
579	0.1141707568
580	0.1141706858
581	0.114170502
582	0.11417036
583	0.1141703182
584	0.1141702973
585	0.114170289
586	0.1141702806
587	0.1141702723
588	0.1141702723
589	0.1141702598
590	0.1141702556
591	0.1141513468
592	0.1140994913
593	0.1140546989
594	0.1140503174
595	0.1140502087
596	0.1139190566
597	0.1139189729
598	0.1139180939
599	0.1139176418
600	0.1139165661
601	0.1139164614
602	0.1139163275
603	0.1139162563
604	0.1139162186
605	0.113916181
606	0.1139161266
607	0.1139161098
608	0.1139160805
609	0.1139160721
610	0.1139160554
611	0.1139160512
612	0.1139160386
613	0.1138936588
614	0.1138240129
615	0.1138236401
616	0.1137847864
617	0.1137847529
618	0.1137846691
619	0.113784602
620	0.1137845475
621	0.1137845098
622	0.1137392328
623	0.1137052863
624	0.1136826637
625	0.1136822442
626	0.11368198
627	0.1136816108
628	0.1136740773
629	0.1136740269
630	0.1136633633
631	0.113663271
632	0.113660305
633	0.1136558076
634	0.1136543643
635	0.1136498289
636	0.1136497827
637	0.1136163299
638	0.1136162502
639	0.1136131067
640	0.1136075958
641	0.1136071173
642	0.1136070796
643	0.1136070586
644	0.1136070586
645	0.1136070502
646	0.1136069956
647	0.1136069998
648	0.1136069746
649	0.1136069746
650	0.1135777622
651	0.1135775607
652	0.1135097288
653	0.1135089265
654	0.1132566859
655	0.1132497515
656	0.1132495241
657	0.1132494231
658	0.1131252209
659	0.1131251829
660	0.1130842382
661	0.11306042
662	0.1130603062
663	0.1130386385
664	0.1130300159
665	0.1129372555
666	0.1128504233
667	0.112774366
668	0.1127733132
669	0.1127732033
670	0.1127731779
671	0.1127731694
672	0.112773161
673	0.112770514
674	0.1127705013
675	0.1127705013
676	0.1127704929
677	0.1127704929
678	0.1127704041
679	0.1127703407
680	0.1127703068
681	0.1127703068
682	0.1127703068
683	0.1127703068
684	0.1127703068
685	0.1127702603
686	0.1127702519
687	0.1127702519
688	0.1127702138
689	0.1127676429
690	0.1119464522
691	0.1119452255
692	0.1119437176
693	0.1119082848
694	0.1119072621
695	0.1119047907
696	0.1119028391
697	0.1118304568
698	0.1118182186
699	0.1118176216
700	0.1117984557
701	0.1117981998
702	0.111797978
703	0.1117968904
704	0.1117967837
705	0.1117959776
706	0.1117957985
707	0.1117944549
708	0.1117596403
709	0.1117585737
710	0.1117585395
711	0.1117580233
712	0.1117197231
713	0.1117194756
714	0.1117191768
715	0.1117149384
716	0.1117139012
717	0.111713897
718	0.1117131286
719	0.1117130988
720	0.11169371
721	0.1116931208
722	0.1116930653
723	0.1116928476
724	0.1116928476
725	0.1116928049
726	0.1116923182
727	0.1116921346
728	0.111692092
729	0.1116920493
730	0.1116920279
731	0.1116918785
732	0.1116918657
733	0.1116918486
734	0.1116918486
735	0.1116861832
736	0.1116860594
737	0.1116860423
738	0.111686038
739	0.1116859441
740	0.1116859399
741	0.1116859399
742	0.1116859399
743	0.1116859399
744	0.1116859399
745	0.1116859399
746	0.1116859313
747	0.111685927
748	0.111685863
749	0.1116858587
750	0.1116858587
751	0.1116857776
752	0.1116857776
753	0.1116857776
754	0.1116856495
755	0.111685641
756	0.1116856325
757	0.1116855172
758	0.1116854659
759	0.1116853507
760	0.1116853037
761	0.1116852397
762	0.1116851927
763	0.1115012189
764	0.111501189
765	0.1107796204
766	0.1094004138
767	0.1088175711
768	0.1084784905
769	0.1084726968
770	0.1083693875
771	0.1083679266
772	0.1083494311
773	0.1083483925
774	0.1083478336
775	0.1083474683
776	0.1083472351
777	0.1083398543
778	0.1083397531
779	0.1083396871
780	0.1083396254
781	0.1083396298
782	0.1083395814
783	0.1083395154
784	0.1083394758
785	0.1083394406
786	0.1083394274
787	0.1083394054
788	0.1083393702
789	0.1083393482
790	0.1083393218
791	0.1083393218
792	0.1083392997
793	0.1083392909
794	0.1083392733
795	0.1083392601
796	0.1083392469
797	0.1083392469
798	0.1083392029
799	0.1083391941
800	0.1083391941
801	0.1083391853
802	0.1083391765
803	0.1083391765
804	0.1083384283
805	0.1083350832
806	0.1083308313
807	0.1083307036
808	0.1083306992
809	0.1083306948
810	0.1083306948
811	0.1083306948
812	0.1083306992
813	0.1083306904
814	0.1083306904
815	0.108330686
816	0.1083306904
817	0.1083306024
818	0.1083305319
819	0.1083304967
820	0.1083304571
821	0.1081947031
822	0.1081657747
823	0.1080828784
824	0.1079252941
825	0.1078680189
826	0.1078617105
827	0.1077565233
828	0.1077564569
829	0.1077552002
830	0.1077551338
831	0.1077550807
832	0.1077528681
833	0.1077528637
834	0.1077528283
835	0.1066782947
836	0.1066781293
837	0.1066781338
838	0.1062217944
839	0.1060919495
840	0.1054692654
841	0.1052431352
842	0.1045702742
843	0.1044243172
844	0.1044167687
845	0.1038093379
846	0.1028095484
847	0.1020779392
848	0.1018413671
849	0.1018078045
850	0.1018077671
851	0.1018013596
852	0.1018008584
853	0.1018008115
854	0.1018008068
855	0.1017783211
856	0.1017779603
857	0.1017711714
858	0.1017711152
859	0.1017710964
860	0.1017710824
861	0.101771073
862	0.1017710683
863	0.1017703889
864	0.1017703843
865	0.1017703796
866	0.1017703796
867	0.1016213819
868	0.1016183412
869	0.1015740679
870	0.1007407268
871	0.1007406179
872	0.1005860323
873	0.1005603255
874	0.1005564467
875	0.1005559677
876	0.1005559583
877	0.1005559583
878	0.1005559108
879	0.1005557306
880	0.1005557306
881	0.1004136875
882	0.1004136732
883	0.1004136542
884	0.1004136257
885	0.1004136115
886	0.1003547337
887	0.1003427354
888	0.1003309828
889	0.100330384
890	0.1003297852
891	0.1003293099
892	0.1003289344
893	0.100328616
894	0.1003284069
895	0.100328231
896	0.1003280789
897	0.1003279506
898	0.1003028765
899	0.1003027767
900	0.1003026864
901	0.1003025057
902	0.1003024819
903	0.1003023393
904	0.1003023346
905	0.1003020969
906	0.1003020493
907	0.1003019162
908	0.1003018782
909	0.1003018782
910	0.1003018497
911	0.1003016928
912	0.1003016833
913	0.100301669
914	0.1003015692
915	0.1003015644
916	0.1003015264
917	0.1003015264
918	0.1003014931
919	0.100292403
920	0.1002923269
921	0.1002911193
922	0.1002910527
923	0.1002909671
924	0.1002909528
925	0.1002909528
926	0.1002909433
927	0.1002909433
928	0.1002909338
929	0.1002909196
930	0.1002909196
931	0.1002909196
932	0.1002909196
933	0.1002909148
934	0.1002909148
935	0.1002909148
936	0.1002909148
937	0.1002909101
938	0.1002909148
939	0.1002909148
940	0.1002909148
941	0.1002909148
942	0.1002909148
943	0.1002909053
944	0.1002908102
945	0.100290815
946	0.100290815
947	0.100290815
948	0.1002908197
949	0.1002907579
950	0.1002907627
951	0.1002907627
952	0.1002907627
953	0.1002907627
954	0.1002907579
955	0.1002907579
956	0.1002907579
957	0.1002907627
958	0.1002907627
959	0.1002907627
960	0.1002907627
961	0.1002907627
962	0.1002907627
963	0.1002907627
964	0.1002907627
965	0.1002907627
966	0.1002907627
967	0.1002907627
968	0.1002907627
969	0.1002907627
970	0.1002907627
971	0.1002907151
972	0.1002907151
973	0.1002907151
974	0.1002906913
975	0.1002906676
976	0.1002906676
977	0.1002906676
978	0.1002906676
979	0.1002906628
980	0.1002906628
981	0.1002906628
982	0.1002906486
983	0.1002906438
984	0.100290639
985	0.1002906295
986	0.1002906295
987	0.1002906295
988	0.1002906295
989	0.1002906295
990	0.1002906295
991	0.1002906248
992	0.1002906248
993	0.1002906343
994	0.1002906295
995	0.1002906295
996	0.1002906295
997	0.1002906295
998	0.1002906295
999	0.1002906295
1000	0.1002906295
1001	0.1002906295
1002	0.1002906295
1003	0.1002906295
1004	0.1002906295
1005	0.1002906295
1006	0.1002906295
1007	0.1002906295
1008	0.1002906295
1009	0.1002906295
1010	0.1002906295
1011	0.1002906295
1012	0.1002906295
1013	0.1002906295
1014	0.1002906295
1015	0.1002906343
1016	0.1002906343
1017	0.1002906343
1018	0.1002906295
1019	0.1002906295
1020	0.1002906295
1021	0.1002906295
1022	0.1002906295
1023	0.1002906295
1024	0.1002906295
1025	0.1002906295
1026	0.1002906295
1027	0.1002906343
1028	0.1002906343
1029	0.1002906343
1030	0.1002906343
1031	0.10029062
1032	0.10029062
1033	0.10029062
1034	0.10029062
1035	0.10029062
1036	0.10029062
1037	0.10029062
1038	0.10029062
1039	0.10029062
1040	0.1002906105
1041	0.1002906105
1042	0.1002906105
1043	0.1002906153
1044	0.1002906153
1045	0.1002906058
1046	0.1002906058
1047	0.1002906058
1048	0.1002906058
1049	0.1002906058
1050	0.1002906058
1051	0.1002906058
1052	0.1002906058
1053	0.1002906105
1054	0.1002906105
1055	0.1002906105
1056	0.1002906105
1057	0.1002906105
1058	0.1002906105
1059	0.1002906105
1060	0.1002906105
1061	0.100290601
1062	0.100290601
1063	0.100290601
1064	0.1002663879
1065	0.1001433823
1066	0.1001433728
1067	0.1001433632
1068	0.1001433632
1069	0.1001433013
1070	0.1001398158
1071	0.1001398158
1072	0.1001398158
1073	0.1001398111
1074	0.1001398063
1075	0.1001398111
1076	0.1001396825
1077	0.100139673
1078	0.100139673
1079	0.1001396682
1080	0.100139673
1081	0.100139673
1082	0.1001374635
1083	0.1001374635
1084	0.1001374635
1085	0.1001344206
1086	0.1001343445
1087	0.1001321682
1088	0.1001321634
1089	0.1001321015
1090	0.100132073
1091	0.1001320587
1092	0.1001319015
1093	0.1001303205
1094	0.1001302729
1095	0.1001302538
1096	0.1001302396
1097	0.1001302348
1098	0.1001302253
1099	0.1001302157
1100	0.1001302157
1101	0.1001302157
1102	0.100130211
1103	0.1001302015
1104	0.1001302015
1105	0.1001301919
1106	0.1001298776
1107	0.1001298776
1108	0.1001298776
1109	0.1001296681
1110	0.1000733726
1111	0.1000732344
1112	0.1000732201
1113	0.1000732201
1114	0.1000732201
1115	0.1000731296
1116	0.1000730677
1117	0.1000730581
1118	0.1000730581
1119	0.1000679977
1120	0.1000679929
1121	0.1000679977
1122	0.1000679882
1123	0.1000679834
1124	0.1000679691
1125	0.1000665967
1126	0.1000617171
1127	0.1000617075
1128	0.100061474
1129	0.100061474
1130	0.100061474
1131	0.100061474
1132	0.100061474
1133	0.100061474
1134	0.100061474
1135	0.1000614693
1136	0.1000614645
1137	0.1000614645
1138	0.100061474
1139	0.100061474
1140	0.100061474
1141	0.1000614693
1142	0.09997349388
1143	0.09974002423
1144	0.09973848958
1145	0.09973667761
1146	0.09973007011
1147	0.09968019847
1148	0.09967794056
1149	0.09967707469
1150	0.09967358244
1151	0.09966779365
1152	0.09966759271
1153	0.09952928382
1154	0.09952273921
1155	0.09952270567
1156	0.09952267213
1157	0.0995148046
1158	0.09951470398
1159	0.0995146896
1160	0.09951256689
1161	0.0995125621
1162	0.09951255251
1163	0.09951254772
1164	0.09951254293
1165	0.09951130666
1166	0.09950608826
1167	0.09950609305
1168	0.09950608347
1169	0.09950608347
1170	0.09950270023
1171	0.09950269065
1172	0.09950269065
1173	0.09950267148
1174	0.09950073541
1175	0.09950072582
1176	0.09950068269
1177	0.09950066832
1178	0.09950064915
1179	0.09950064915
1180	0.09950063477
1181	0.09950063477
1182	0.09950062998
1183	0.09950062519
1184	0.09950062519
1185	0.09950062519
1186	0.09950062039
1187	0.09950062039
1188	0.09950062039
1189	0.09950062039
1190	0.09950062039
1191	0.09950062039
1192	0.09950062039
1193	0.09950061081
1194	0.09950061081
1195	0.09950061081
1196	0.09949602926
1197	0.09949513785
1198	0.09949514264
1199	0.09949514743
1200	0.09949514264
1201	0.09949514264
1202	0.09949507554
1203	0.09949507554
1204	0.09949508034
1205	0.09949507554
1206	0.09949508034
1207	0.09949507075
1208	0.09949507075
1209	0.09949507075
1210	0.09949506596
1211	0.09949506596
1212	0.09949506596
1213	0.09949506596
1214	0.09949505637
1215	0.09949505158
1216	0.09949504679
1217	0.09949505637
1218	0.09949505637
1219	0.09949505637
1220	0.09949505158
1221	0.09949505637
1222	0.09949505637
1223	0.09949505637
1224	0.09949505637
1225	0.09949505637
1226	0.09949505637
1227	0.09949505637
1228	0.09949505637
1229	0.09949505158
1230	0.09949505158
1231	0.09949505158
1232	0.09949505637
1233	0.09949505158
1234	0.09949505158
1235	0.09949505158
1236	0.09949505158
1237	0.09949505158
1238	0.09949504679
1239	0.09949505158
1240	0.09949505158
1241	0.09949505158
1242	0.09949504679
1243	0.09949433269
1244	0.09949146188
1245	0.09949083882
1246	0.09940468495
1247	0.09940465137
1248	0.09932884536
1249	0.09907247018
1250	0.09905936347
1251	0.09905921907
1252	0.09901640677
1253	0.0989497104
1254	0.09830184551
1255	0.09770743776
1256	0.09770266963
1257	0.0974799972
1258	0.09747931236
1259	0.09747916561
1260	0.0974759664
1261	0.09747303614
1262	0.09747127012
1263	0.09747118695
1264	0.09746731724
1265	0.09746556579
1266	0.09746556579
1267	0.09746468027
1268	0.09746003237
1269	0.09745953331
1270	0.09745928379
1271	0.09745925932
1272	0.09745919572
1273	0.09745914679
1274	0.09745908319
1275	0.09745903426
1276	0.09745890216
1277	0.09745889727
1278	0.09745888259
1279	0.09745886302
1280	0.09745883366
1281	0.09745882877
1282	0.09745882387
1283	0.09745882387
1284	0.09745881409
1285	0.09745881409
1286	0.0974588092
1287	0.09745878473
1288	0.09745878473
1289	0.09745878473
1290	0.09745877006
1291	0.09745872602
1292	0.09745831503
1293	0.09745820739
1294	0.09745792851
1295	0.09745327539
1296	0.09745316285
1297	0.09745297692
1298	0.09745285459
1299	0.09745280566
1300	0.09744810826
1301	0.09744806423
1302	0.09744798104
1303	0.09712094988
1304	0.0971208615
1305	0.09712013486
1306	0.09711971262
1307	0.09711965861
1308	0.09711961442
1309	0.09711961933
1310	0.09711961442
1311	0.09711958987
1312	0.09711958005
1313	0.09711957023
1314	0.09711956532
1315	0.0971195555
1316	0.09711954568
1317	0.09711949168
1318	0.09711948677
1319	0.09711928546
1320	0.09711929037
1321	0.09711917745
1322	0.09711916272
1323	0.09711913817
1324	0.09711842133
1325	0.09711842624
1326	0.09711342298
1327	0.09711337387
1328	0.09711336405
1329	0.09711335423
1330	0.09711334932
1331	0.09711334932
1332	0.09711334932
1333	0.09711331495
1334	0.09711331986
1335	0.09711331986
1336	0.09711331495
1337	0.09711331495
1338	0.09711331986
1339	0.09711331004
1340	0.09711331004
1341	0.09711331495
1342	0.09711331495
1343	0.09711330513
1344	0.09711330513
1345	0.09711330513
1346	0.0971132904
1347	0.09711319711
1348	0.09711318238
1349	0.09711314801
1350	0.0971125146
1351	0.09711247041
1352	0.09711246059
1353	0.09711246059
1354	0.09711245568
1355	0.09711245077
1356	0.09711244095
1357	0.09711243604
1358	0.09711243113
1359	0.09711243113
1360	0.09711242622
1361	0.09711242622
1362	0.09711242131
1363	0.09711237712
1364	0.09711234766
1365	0.09711232311
1366	0.09711231329
1367	0.09711231329
1368	0.09711231329
1369	0.09711230838
1370	0.09711230346
1371	0.09711230346
1372	0.09711230838
1373	0.09711230838
1374	0.09711230346
1375	0.09711220035
1376	0.09711219544
1377	0.09711219544
1378	0.09711219544
1379	0.09711220035
1380	0.09711220035
1381	0.09711220035
1382	0.09711220035
1383	0.09711219053
1384	0.09711219053
1385	0.09711219053
1386	0.09711219053
1387	0.09711219053
1388	0.09711219053
1389	0.09711218562
1390	0.09711218562
1391	0.09711218562
1392	0.09711218562
1393	0.09711218071
1394	0.09711218071
1395	0.09711218071
1396	0.09711218071
1397	0.09711218071
1398	0.09711218071
1399	0.09711218071
1400	0.09711218071
1401	0.09711218071
1402	0.0971121758
1403	0.0971121758
1404	0.09711217089
1405	0.09711217089
1406	0.09711217089
1407	0.0971121758
1408	0.0971121758
1409	0.0971121758
1410	0.09711218071
1411	0.09711218071
1412	0.0971121758
1413	0.0971121758
1414	0.0971121758
1415	0.09711218071
1416	0.09711218071
1417	0.09711218562
1418	0.09711218562
1419	0.09711218562
1420	0.09711218071
1421	0.0971121758
1422	0.09711216107
1423	0.09711216107
1424	0.09711216107
1425	0.09711216107
1426	0.09711216107
1427	0.09711216107
1428	0.09711216107
1429	0.09711215616
1430	0.09711216107
1431	0.09711216107
1432	0.09705698455
1433	0.09705694034
1434	0.09705693542
1435	0.09705693542
1436	0.09705693051
1437	0.0970569256
1438	0.0970569256
1439	0.0970569256
1440	0.09705692068
1441	0.09705692068
1442	0.09705691577
1443	0.09705691577
1444	0.09705688138
1445	0.09705688138
1446	0.09705688138
1447	0.09705688138
1448	0.09705688138
1449	0.09705688138
1450	0.09705687155
1451	0.09705687155
1452	0.09705687155
1453	0.09705687155
1454	0.09705686664
1455	0.09705686664
1456	0.09693581918
1457	0.09692818935
1458	0.09692765312
1459	0.09687790405
1460	0.09687779576
1461	0.09672766033
1462	0.09671924005
1463	0.09671923512
1464	0.09671923512
1465	0.0967192154
1466	0.0967192154
1467	0.09671920554
1468	0.09671920061
1469	0.09671920061
1470	0.09671919568
1471	0.09671919568
1472	0.09671920061
1473	0.09671920061
1474	0.09671920061
1475	0.09671919568
1476	0.09671919568
1477	0.09671919568
1478	0.09671920061
1479	0.09671919568
1480	0.09670415765
1481	0.0966919628
1482	0.09669189869
1483	0.09669180499
1484	0.09667083885
1485	0.09667081912
1486	0.09666673485
1487	0.09666669539
1488	0.09665322791
1489	0.0966527395
1490	0.09665216227
1491	0.09665213761
1492	0.09664178155
1493	0.09664174701
1494	0.09664172728
1495	0.09664130295
1496	0.09664089342
1497	0.09663502658
1498	0.09663480946
1499	0.0966346565
1500	0.09663456274
1501	0.09663449366
1502	0.0966008201
1503	0.09660049432
1504	0.09660046964
1505	0.09660045976
1506	0.09660044002
1507	0.09660044002
1508	0.09660043015
