iter	RMSE
192	0.1462683695
193	0.1462354571
194	0.1462349641
195	0.146217738
196	0.1461722955
197	0.1461716692
198	0.1444652005
199	0.1420327434
200	0.1420170786
201	0.1420161116
202	0.1416986465
203	0.1416980973
204	0.1416929847
205	0.1416723225
206	0.1416570461
207	0.1416567068
208	0.1416561978
209	0.1416539599
210	0.1416501465
211	0.1403935375
212	0.1403896654
213	0.1396477765
214	0.1378229003
215	0.1376776338
216	0.1364117011
217	0.1364064407
218	0.1358594124
219	0.1358554616
220	0.1358452894
221	0.1358448597
222	0.1358389666
223	0.1358385411
224	0.1358381536
225	0.1358377744
226	0.1358346066
227	0.1358321759
228	0.135832138
229	0.1358317757
230	0.1358314302
231	0.1358311016
232	0.1358287257
233	0.1357284662
234	0.1356931365
235	0.1356542206
236	0.1356536174
237	0.1354881743
238	0.1354878322
239	0.1345482812
240	0.1343962226
241	0.1338978458
242	0.1338363524
243	0.1338176201
244	0.1337065063
245	0.1336678125
246	0.1328582093
247	0.1324226272
248	0.1323901151
249	0.1322983183
250	0.1322901304
251	0.1317908709
252	0.1317899461
253	0.1317893903
254	0.1317890343
255	0.1314543849
256	0.1314488739
257	0.1314465014
258	0.131435152
259	0.1314347428
260	0.1314271019
261	0.1314268842
262	0.1314253212
263	0.1314251383
264	0.1314250207
265	0.1314249641
266	0.1314249119
267	0.1314248814
268	0.1314235883
269	0.1314235709
270	0.1314235622
271	0.1314231485
272	0.1314231355
273	0.1314226826
274	0.1314223343
275	0.13142233
276	0.1308150133
277	0.1308037491
278	0.130796802
279	0.1307901783
280	0.1307838649
281	0.1307778268
282	0.1307720554
283	0.1307715566
284	0.1307660168
285	0.1307652423
286	0.1307599604
287	0.1307595053
288	0.1305361457
289	0.1305310562
290	0.1305307494
291	0.1305302101
292	0.130524248
293	0.1305240069
294	0.1305238184
295	0.1301068415
296	0.128093699
297	0.128071732
298	0.1278376966
299	0.1255958938
300	0.1255829631
301	0.1249808086
302	0.1244165176
303	0.124313701
304	0.1234075893
305	0.1233955051
306	0.1233923193
307	0.1231706149
308	0.1227568624
309	0.1224585759
310	0.1220395916
311	0.1207120622
312	0.1201520927
313	0.1201249627
314	0.1200771274
315	0.1200759836
316	0.1200752355
317	0.1198950596
318	0.1198220538
319	0.1184489842
320	0.118249942
321	0.118247445
322	0.1181949187
323	0.1181758037
324	0.1181738135
325	0.1180372239
326	0.1180349745
327	0.1180346594
328	0.1180073917
329	0.1180065334
330	0.1179894005
331	0.1179738318
332	0.1174022744
333	0.1173274834
334	0.1173214405
335	0.1168418743
336	0.1167086092
337	0.116703206
338	0.1165694534
339	0.1165694387
340	0.1165433601
341	0.1164505551
342	0.1164489384
343	0.116435331
344	0.1164313158
345	0.1164281114
346	0.116427384
347	0.1164273152
348	0.1164016325
349	0.1161152041
350	0.1161151499
351	0.1160755169
352	0.1159053861
353	0.1159053861
354	0.1158056218
355	0.1157954276
356	0.1157953683
357	0.1157953239
358	0.1157952992
359	0.1151572903
360	0.1146878842
361	0.1137803667
362	0.1133058826
363	0.1131427341
364	0.1129895501
365	0.1121678949
366	0.1121316687
367	0.1121305205
368	0.1115884242
369	0.1115877883
370	0.1115434174
371	0.1111983882
372	0.1111983471
373	0.111198311
374	0.1111957277
375	0.1111935046
376	0.1111145758
377	0.1109349597
378	0.1108936766
379	0.1108771115
380	0.1107553262
381	0.1106997516
382	0.1106954405
383	0.1106936881
384	0.1106915531
385	0.1105197358
386	0.1105120055
387	0.1103722021
388	0.1103633571
389	0.109602098
390	0.1082217831
391	0.10818578
392	0.1081820034
393	0.108098282
394	0.1080777518
395	0.107908852
396	0.1078049891
397	0.1077969102
398	0.1076012649
399	0.1076006853
400	0.1075597077
401	0.1075595481
402	0.1072556969
403	0.1072556223
404	0.1072554995
405	0.1071562741
406	0.1069300394
407	0.1059493241
408	0.1058593559
409	0.1053944164
410	0.1053944055
411	0.1053869943
412	0.1051040478
413	0.1050586216
414	0.1050317389
415	0.1047764869
416	0.1047272087
417	0.1045351021
418	0.1045324034
419	0.1044874734
420	0.1044631826
421	0.1044363
422	0.104433407
423	0.1042531368
424	0.1041885143
425	0.1041412381
426	0.1041402821
427	0.104131166
428	0.104129446
429	0.1041284898
430	0.1041277369
431	0.1041265829
432	0.1041261652
433	0.1040092666
434	0.1040084799
435	0.1039061042
436	0.103768926
437	0.1037588838
438	0.1037521224
439	0.103695824
440	0.1035698984
441	0.1035432758
442	0.1035416289
443	0.1035342066
444	0.103504219
445	0.1034562264
446	0.103441192
447	0.1034326394
448	0.103430847
449	0.1034308359
450	0.103424905
451	0.1033885488
452	0.1033878846
453	0.1032983445
454	0.103287963
455	0.1032874533
456	0.1032388611
457	0.1032276532
458	0.1032269603
459	0.1031819333
460	0.1031372639
461	0.10313687
462	0.1031367978
463	0.1031367645
464	0.1031367368
465	0.1030224591
466	0.1030053337
467	0.1029950949
468	0.1029942116
469	0.1029930615
470	0.1029788596
471	0.1028866444
472	0.1028840693
473	0.1028832017
474	0.1028204173
475	0.102767161
476	0.1027667211
477	0.1027408371
478	0.1027257816
479	0.1027128966
480	0.1027127238
481	0.1027112586
482	0.1027110971
483	0.1027109912
484	0.1027109244
485	0.10271093
486	0.1027109188
487	0.1027109244
488	0.1027109244
489	0.1027108687
490	0.1027108464
491	0.1027108241
492	0.1027108241
493	0.102710813
494	0.1027108074
495	0.1027107962
496	0.1027107907
497	0.1027107907
498	0.1027107851
499	0.1027107795
500	0.1027107795
501	0.1027107795
502	0.102710774
503	0.102710774
504	0.102710774
505	0.1027107795
506	0.102710774
507	0.1027107684
508	0.1027107684
509	0.1027107684
510	0.1027107628
511	0.1027107684
512	0.1027107684
513	0.1027107628
514	0.1027107684
515	0.1027107628
516	0.1027107684
517	0.1027107684
518	0.1027107628
519	0.1027107628
520	0.1027107684
521	0.102710774
522	0.102710774
523	0.102710774
524	0.102710774
525	0.1027107684
526	0.1027107461
527	0.1027107461
528	0.1027107182
529	0.1027107238
530	0.1027107238
531	0.1027098881
532	0.1027098046
533	0.1027098101
534	0.1027098101
535	0.1027098046
536	0.1027098046
537	0.1027090135
538	0.1027090135
539	0.1027090135
540	0.1027090135
541	0.1027090079
542	0.1027090135
543	0.1027090135
544	0.102708941
545	0.102708941
546	0.1027089466
547	0.102708941
548	0.102708941
549	0.102708941
550	0.1027089355
551	0.1027088742
552	0.102708863
553	0.102708863
554	0.102708863
555	0.102708863
556	0.102708863
557	0.1027088575
558	0.1027087962
559	0.1027087962
560	0.1027087349
561	0.1027087349
562	0.1027087293
563	0.1027087293
564	0.1027087237
565	0.1027087237
566	0.102708668
567	0.1027086235
568	0.1027086235
569	0.1027081388
570	0.1027081332
571	0.1027065398
572	0.1027065286
573	0.1027065286
574	0.1027024837
575	0.1027023277
576	0.1027023333
577	0.1026817218
578	0.1026765557
579	0.1026747612
580	0.1026747612
581	0.1026747612
582	0.1026747612
583	0.1026747668
584	0.1026747668
585	0.1026747612
586	0.10267475
587	0.1026746497
588	0.102674555
589	0.1026744658
590	0.1026584139
591	0.1026583247
592	0.1026582467
593	0.1026581687
594	0.1026472765
595	0.1026472096
596	0.102647204
597	0.1026471371
598	0.1026464012
599	0.1026464068
600	0.1025311082
601	0.1025310301
602	0.1025309855
603	0.1025309576
604	0.1025309408
605	0.1025309241
606	0.1025309129
607	0.1024906329
608	0.1024770985
609	0.1024729552
610	0.1024691691
611	0.1024670471
612	0.1024641543
613	0.1024641543
614	0.1024641431
615	0.1024635176
616	0.1024628419
617	0.1024622555
618	0.1024096064
619	0.1023288624
620	0.1023266815
621	0.1023174597
622	0.1023094005
623	0.1023006638
624	0.1023005855
625	0.1022919488
626	0.1022911432
627	0.1022888553
628	0.1021701289
629	0.1019541637
630	0.1018352438
631	0.1017946998
632	0.1017776715
633	0.1016213768
634	0.1015044347
635	0.1014925448
636	0.1014523038
637	0.1005742274
638	0.0996113497
639	0.0995235923
640	0.0993604004
641	0.09868829519
642	0.09839735688
643	0.09824660538
644	0.09809324221
645	0.09798483823
646	0.09790300498
647	0.09784179712
648	0.09774185232
649	0.09767646326
650	0.09767447727
651	0.09763210872
652	0.09743067035
653	0.09733525349
654	0.09732859253
655	0.09732839558
656	0.09731568967
657	0.09731554561
658	0.09731544565
659	0.09731094437
660	0.09725575962
661	0.09722797011
662	0.0971553268
663	0.09714941627
664	0.0971487448
665	0.09714362025
666	0.09713608019
667	0.09713413912
668	0.0971258884
669	0.09712208241
670	0.09711652633
671	0.09711091101
672	0.09710729299
673	0.09710683042
674	0.0971019158
675	0.09709505909
676	0.09709246596
677	0.09704397355
678	0.09677783608
679	0.09677691665
680	0.09661902649
681	0.09661047709
682	0.09648025326
683	0.09647958899
684	0.09647950003
685	0.09647898403
686	0.09647880017
687	0.09647877051
688	0.09647804989
689	0.09636506489
690	0.09636493426
691	0.0963647383
692	0.09636469673
693	0.09636468189
694	0.09636467001
695	0.09636466111
696	0.09636464329
697	0.09636464032
698	0.09636463438
699	0.0963630786
700	0.09636305188
701	0.09626574168
702	0.09606242397
703	0.09593902231
704	0.09593884338
705	0.09593482626
706	0.0958675332
707	0.09584639218
708	0.0958122248
709	0.09580796646
710	0.09580539823
711	0.09579565324
712	0.09578898378
713	0.09541533208
714	0.0954099435
715	0.09528954016
716	0.09528256203
717	0.09527846019
718	0.09527293473
719	0.09510515973
720	0.09510143532
721	0.09509832752
722	0.09509743096
723	0.09509459683
724	0.0950939289
725	0.09509339636
726	0.09509333016
727	0.09509238843
728	0.0950922079
729	0.09508812794
730	0.0949497418
731	0.09410729319
732	0.0938941768
733	0.09370691041
734	0.09349874456
735	0.09321412282
736	0.09315835087
737	0.09308299267
738	0.09307864328
739	0.09291628866
740	0.09265319428
741	0.09231104331
742	0.09213901784
743	0.09207177208
744	0.09200743447
745	0.09188899624
746	0.09185644669
747	0.09183167178
748	0.09170182206
749	0.0912539447
750	0.09124187296
751	0.09121978537
752	0.09116366895
753	0.09111049496
754	0.09109266918
755	0.09078640088
756	0.09077396438
757	0.09076726637
758	0.09072936681
759	0.09071925632
760	0.09071674271
761	0.09054424141
762	0.09050197755
763	0.09049728913
764	0.09048178685
765	0.08986639547
766	0.08984261312
767	0.08982232198
768	0.08974274067
769	0.08936665827
770	0.08882584371
771	0.08845829978
772	0.08836951949
773	0.08822001764
774	0.08820052748
775	0.08816998133
776	0.08794644689
777	0.08776817825
778	0.08774225876
779	0.08773349005
780	0.08773289
781	0.08756281311
782	0.08756273142
783	0.08755698373
784	0.08755637921
785	0.0875547388
786	0.08754997752
787	0.08731156271
788	0.08716391277
789	0.08716370269
790	0.0871348223
791	0.08706116138
792	0.08705176861
793	0.08704064256
794	0.08702669766
795	0.08701473982
796	0.08699705156
797	0.08695588999
798	0.08695559716
799	0.08695202383
800	0.08695045428
801	0.0869503786
802	0.08694749937
803	0.08694647599
804	0.08694194795
805	0.08693372712
806	0.08692519282
807	0.08692391573
808	0.08692234897
809	0.08644932982
810	0.0864167609
811	0.0862559841
812	0.08625406686
813	0.08625145298
814	0.08616795626
815	0.08616541282
816	0.08616367288
817	0.08615662974
818	0.08607577667
819	0.08607367925
820	0.08607364268
821	0.08606827757
822	0.08606810803
823	0.08606794514
824	0.08606777893
825	0.08606664869
826	0.08606658552
827	0.08606655561
828	0.08606650242
829	0.08606624645
830	0.08606609353
831	0.08606599048
832	0.08606136625
833	0.08605910889
834	0.08605904573
835	0.08605681159
836	0.08605678499
837	0.08605537865
838	0.08589505127
839	0.08587398728
840	0.08587361413
841	0.08584920559
842	0.08584700265
843	0.08584460634
844	0.08583991019
845	0.08583491379
846	0.08548413217
847	0.08540796561
848	0.08540787516
849	0.08537981833
850	0.08537461739
851	0.08537087399
852	0.0853629845
853	0.08535881156
854	0.08535695461
855	0.08535351213
856	0.08533376625
857	0.08531857324
858	0.08531749343
859	0.08527827232
860	0.08527656795
861	0.08527037426
862	0.08526945154
863	0.08526742152
864	0.08526067347
865	0.0852512535
866	0.08523734479
867	0.08523707626
868	0.08522308803
869	0.08511183561
870	0.08508412167
871	0.08506865537
872	0.08505799984
873	0.08504638756
874	0.08504129743
875	0.08502430572
876	0.08497515533
877	0.08490788006
878	0.08486746502
879	0.08486726612
880	0.08485951861
881	0.0848539722
882	0.08484915716
883	0.08484900542
884	0.08483933739
885	0.08483730046
886	0.08481624702
887	0.08481618967
888	0.08480831943
889	0.08480617041
890	0.08473686344
891	0.08472730756
892	0.08471848683
893	0.08471766955
894	0.08471761889
895	0.08471509607
896	0.08471445438
897	0.08471124247
898	0.08470917543
899	0.08470367998
900	0.08470356852
901	0.08470231873
902	0.08466984149
903	0.08466955427
904	0.08466932111
905	0.0846396065
906	0.08463950847
907	0.08463930903
908	0.08463929889
909	0.08463443106
910	0.08461537623
911	0.08461536947
912	0.08461433479
913	0.0846085728
914	0.08457901613
915	0.0845790026
916	0.08457877596
917	0.08456945933
918	0.08456910748
919	0.08456901614
920	0.08456702006
921	0.08456695239
922	0.08456591035
923	0.08456572766
924	0.0845652337
925	0.08456519648
926	0.08456335256
927	0.08453766208
928	0.08453535727
929	0.08453514743
930	0.08453459914
931	0.08453451791
932	0.08453435546
933	0.08453232471
934	0.08452731533
935	0.0845224309
936	0.0845220924
937	0.08452204839
938	0.08452049804
939	0.08452038294
940	0.08452031186
941	0.08451891718
942	0.08451779331
943	0.08444120913
944	0.08443922019
945	0.0844347949
946	0.08443469324
947	0.0844206195
948	0.08441722356
949	0.08441709477
950	0.08441565095
951	0.08441548826
952	0.08441287507
953	0.0844128344
954	0.08441131593
955	0.08440417741
956	0.08440409605
957	0.08440406554
958	0.08440339776
959	0.08440333335
960	0.08440241472
961	0.08440212997
962	0.08440187234
963	0.08440167234
964	0.08440166217
965	0.08440109267
966	0.08439300065
967	0.0843908275
968	0.08434558211
969	0.08434538537
970	0.08434533788
971	0.08434530056
972	0.08434527003
973	0.0843452395
974	0.08434402512
975	0.08434399119
976	0.08433020427
977	0.08433018731
978	0.08433016695
979	0.08432950537
980	0.08432891842
981	0.084328267
982	0.08432765969
983	0.08432763933
984	0.08432710666
985	0.0843270863
986	0.08432659773
987	0.08432614308
988	0.08432572915
989	0.08432533896
990	0.08432531521
991	0.08432530164
992	0.0843249352
993	0.08432459252
994	0.08432426679
995	0.08432424304
996	0.08432157952
997	0.08432126396
998	0.08432125039
999	0.08432095858
1000	0.08432068714
1001	0.08432065999
1002	0.0843206566
1003	0.08432039533
1004	0.08432038175
1005	0.08432037158
1006	0.08432037497
1007	0.08432036818
1008	0.08432036479
1009	0.08431778258
1010	0.08431542765
1011	0.08431543104
1012	0.08431517994
1013	0.08431502724
1014	0.08431501366
1015	0.08431501366
1016	0.08431487114
1017	0.08431485757
1018	0.08431269259
1019	0.08431241093
1020	0.08431240754
1021	0.08431240754
1022	0.0843122718
1023	0.0843122718
1024	0.08431223787
1025	0.08431211231
1026	0.08431200372
1027	0.08431001852
1028	0.08430990314
1029	0.08430937035
1030	0.0843075412
1031	0.08430586472
1032	0.084305393
1033	0.08430526404
1034	0.08430525725
1035	0.08430120843
1036	0.08430120164
1037	0.08430119825
1038	0.08429770925
1039	0.08429727142
1040	0.08425911362
1041	0.08425485205
1042	0.08425484526
1043	0.08425293682
1044	0.08425127623
1045	0.08424982956
1046	0.08424982617
1047	0.08422798389
1048	0.08422673044
1049	0.08422672365
1050	0.08422560606
1051	0.08422559587
1052	0.08422546339
1053	0.0842244477
1054	0.08422443751
1055	0.08422437296
1056	0.08422431521
1057	0.0842242133
1058	0.08421115423
1059	0.08420940789
1060	0.08420884049
1061	0.08417745764
1062	0.08417678466
1063	0.08417677446
1064	0.08417341627
1065	0.08413045494
1066	0.08412734997
1067	0.08412622766
1068	0.08412580594
1069	0.08407608605
1070	0.08407599758
1071	0.08407419738
1072	0.08407386388
1073	0.08407119583
1074	0.08407034162
1075	0.08407007277
1076	0.08406678519
1077	0.08406424965
1078	0.08404871481
1079	0.08398815124
1080	0.08397478289
1081	0.08395053796
1082	0.08393248688
1083	0.0839248849
1084	0.08392484058
1085	0.0839210291
1086	0.08392084159
1087	0.08392070181
1088	0.08392028929
1089	0.08392022451
1090	0.08391766067
1091	0.08391259755
1092	0.08391251231
1093	0.0839110939
1094	0.08391061314
1095	0.08390831497
1096	0.08387643764
1097	0.08387463657
1098	0.08386860543
1099	0.08386479822
1100	0.08386062237
1101	0.08386059166
1102	0.08385393171
1103	0.0838276279
1104	0.08379644372
1105	0.08379509163
1106	0.08379504724
1107	0.08379479116
1108	0.08379063573
1109	0.08379029086
1110	0.08379008257
1111	0.08378950208
1112	0.08378947477
1113	0.08378881916
1114	0.08378459854
1115	0.08378376191
1116	0.08378348872
1117	0.08378283648
1118	0.08378234131
1119	0.08377906635
1120	0.08376654244
1121	0.08375687243
1122	0.08375177568
1123	0.08375153655
1124	0.08375133499
1125	0.08375119151
1126	0.08375109928
1127	0.08375101729
1128	0.08374860542
1129	0.08374831162
1130	0.08374578694
1131	0.08374531889
1132	0.08374526422
1133	0.08374429737
1134	0.08374429737
1135	0.08374429737
1136	0.08374425296
1137	0.08374391473
1138	0.08374362432
1139	0.08372927041
1140	0.08372926016
1141	0.08372919182
1142	0.08372917815
1143	0.08372917815
1144	0.08372917132
1145	0.08371491062
1146	0.08371491403
1147	0.08370574736
1148	0.08370574394
1149	0.08370574394
1150	0.08370574394
1151	0.08370404858
1152	0.08370404858
1153	0.08370404858
1154	0.08370404516
1155	0.08370404516
1156	0.08370404516
1157	0.08370404516
1158	0.08370300263
1159	0.08370300263
1160	0.08370217201
1161	0.08370216518
1162	0.08370183703
1163	0.08370183703
1164	0.08370144736
1165	0.08370144736
1166	0.08370144736
1167	0.08370144736
1168	0.08370144394
1169	0.08370144394
1170	0.08370144394
1171	0.08370144394
1172	0.08370144394
1173	0.08370137215
1174	0.08370129695
1175	0.08370107477
1176	0.08370083549
1177	0.08369847004
1178	0.08369086732
1179	0.08369041605
1180	0.08368405026
1181	0.08368395111
1182	0.08363598005
1183	0.08360910807
1184	0.08359805431
1185	0.08359513834
1186	0.08359317719
1187	0.08353158461
1188	0.08353066666
1189	0.0835306324
1190	0.08306459726
1191	0.08306423904
1192	0.08305244445
1193	0.08304955411
1194	0.08304951966
1195	0.08304946799
1196	0.08304769032
1197	0.08304641562
1198	0.08304565078
1199	0.08304492384
1200	0.08298466201
1201	0.08296905263
1202	0.0829689009
1203	0.08296829053
1204	0.08294561062
1205	0.0829417231
1206	0.08294159892
1207	0.08294152648
1208	0.08294071583
1209	0.08294066409
1210	0.08294038123
1211	0.08294037433
1212	0.08294029499
1213	0.08294029844
1214	0.08294026394
1215	0.08294012941
1216	0.08294012596
1217	0.08294009491
1218	0.08294009146
1219	0.08294009146
1220	0.08294009146
1221	0.08294000522
1222	0.08293994313
1223	0.08293993968
1224	0.08293988793
1225	0.0829392601
1226	0.0829392601
1227	0.08293872541
1228	0.08293870126
1229	0.08293867022
1230	0.08293866677
1231	0.08293866677
1232	0.08293861847
1233	0.08293677979
1234	0.08293668664
1235	0.0829366004
1236	0.082936559
1237	0.08291892552
1238	0.08291889791
1239	0.08291730378
1240	0.08291686901
1241	0.08291633072
1242	0.08291500914
1243	0.08288820717
1244	0.08288768941
1245	0.08288655377
1246	0.08288654341
1247	0.08286607159
1248	0.08286605087
1249	0.08286603706
1250	0.08286602325
1251	0.08286578847
1252	0.08286532581
1253	0.08286529473
1254	0.08286526711
1255	0.0828649391
1256	0.08286477683
1257	0.08286472504
1258	0.08286453514
1259	0.08286341989
1260	0.08284524936
1261	0.08284519064
1262	0.08284518374
1263	0.08284517683
1264	0.0828451492
1265	0.0828449558
1266	0.08284492818
1267	0.0828446657
1268	0.08284327045
1269	0.08284324973
1270	0.08284305978
1271	0.08284290782
1272	0.08284276968
1273	0.08284253137
1274	0.08284251756
1275	0.08284249338
1276	0.08284228962
1277	0.0828422689
1278	0.08284215838
1279	0.08284204786
1280	0.08284189935
1281	0.08284188208
1282	0.08284183719
1283	0.08284183028
1284	0.08284167141
1285	0.08284158507
1286	0.08284145728
1287	0.08284132949
1288	0.08284127769
1289	0.08284127078
1290	0.08284127423
1291	0.08284127078
1292	0.08284126733
1293	0.0828411499
1294	0.0828410601
1295	0.0828410601
1296	0.0828410532
1297	0.08284104284
1298	0.08284104284
1299	0.08284103938
1300	0.08284103938
1301	0.08284102902
1302	0.08284093232
1303	0.08284089087
1304	0.08284085288
1305	0.08284076999
1306	0.08284076999
1307	0.08284076999
1308	0.08284070437
1309	0.08284069746
1310	0.08284067674
1311	0.08284060421
1312	0.08284059731
1313	0.08284053168
1314	0.08284006888
1315	0.08284006543
1316	0.08284005507
1317	0.0828399929
1318	0.08283992382
1319	0.08283992037
1320	0.08283992037
1321	0.08283986511
1322	0.08283982021
1323	0.0828398064
1324	0.08283980294
1325	0.08283980294
1326	0.08283980294
1327	0.0828397615
1328	0.08283972696
1329	0.0828397166
1330	0.08283971314
1331	0.08283969588
1332	0.08283968897
1333	0.08283968897
1334	0.08283964752
1335	0.08283964061
1336	0.08283963371
1337	0.08283959917
1338	0.0828395819
1339	0.08283958535
1340	0.08283946447
1341	0.08283946793
1342	0.08283945066
1343	0.08283942303
1344	0.08283942303
1345	0.08283941957
1346	0.08283942648
1347	0.08283941612
1348	0.08283941612
1349	0.08283938504
1350	0.0828393574
1351	0.0828393574
1352	0.08283934014
1353	0.08283933323
1354	0.08283934014
1355	0.08283933668
1356	0.08283933668
1357	0.08283934014
1358	0.08283931596
1359	0.08283929869
1360	0.08283929524
1361	0.08283929524
1362	0.08283929524
1363	0.08283927106
1364	0.08283925379
1365	0.08283925379
1366	0.08283923652
1367	0.08283923307
1368	0.08283922271
1369	0.08283921925
1370	0.08283921925
1371	0.08283922271
1372	0.08283922271
1373	0.08283920198
1374	0.08283919508
1375	0.08283919162
1376	0.08283917435
1377	0.08283917435
1378	0.08283909837
1379	0.0828389844
1380	0.08283898785
1381	0.08283898094
1382	0.08283897058
1383	0.08283897403
1384	0.08283896367
1385	0.08283896713
1386	0.08283896367
1387	0.08283895676
1388	0.08283895331
1389	0.08283895331
1390	0.08283894986
1391	0.08283894295
1392	0.08283893604
1393	0.08283888769
1394	0.08283886006
1395	0.08283886006
1396	0.08283886006
1397	0.08283878753
1398	0.08283878407
1399	0.08283877026
1400	0.08283877371
1401	0.08283876681
1402	0.08283873917
1403	0.08283873917
1404	0.08283873572
1405	0.08283873917
1406	0.08283872881
1407	0.08283872536
1408	0.08283872536
1409	0.08283872881
1410	0.08283872881
1411	0.08283872536
1412	0.082838715
1413	0.08283871154
1414	0.08283871845
1415	0.08283871845
1416	0.08283871845
1417	0.082838715
1418	0.082838715
1419	0.082838715
1420	0.082838715
1421	0.08283871154
1422	0.08283871154
1423	0.08283871154
1424	0.082838715
1425	0.082838715
1426	0.08283871845
1427	0.082838715
1428	0.082838715
1429	0.08283871154
1430	0.08283871154
1431	0.08283870118
1432	0.08283870118
1433	0.08283870118
1434	0.08283870809
1435	0.08283870809
1436	0.08283870809
1437	0.08283870118
1438	0.08283870118
1439	0.08283870118
1440	0.08283869773
1441	0.08283870118
1442	0.08283870809
1443	0.08283870118
1444	0.08283869773
1445	0.08283869773
1446	0.08283869773
1447	0.08283870118
1448	0.08283869773
1449	0.08283870118
1450	0.08283870464
1451	0.08283869773
1452	0.08283870118
1453	0.08283870118
1454	0.08283870118
1455	0.08283870118
1456	0.08283869773
1457	0.08283869773
1458	0.08283869773
1459	0.08283870464
1460	0.08283870464
1461	0.08283870118
1462	0.08283870118
1463	0.08283870118
1464	0.08283869082
1465	0.08283869082
1466	0.08283869082
1467	0.08283869428
1468	0.08283869428
1469	0.08283868046
1470	0.08283868391
1471	0.08283868046
1472	0.08283868046
1473	0.08283867701
1474	0.08283868046
1475	0.08283868046
1476	0.08283862865
1477	0.08283863211
1478	0.08283863211
1479	0.08283862865
1480	0.08283863211
1481	0.08283863211
1482	0.08283863211
1483	0.08283862865
1484	0.08283863556
1485	0.08283862865
1486	0.08283861829
1487	0.08283862175
1488	0.08283862175
1489	0.08283861829
1490	0.08283859757
1491	0.08283859757
1492	0.08283860102
1493	0.08283859757
1494	0.08283858375
1495	0.08283858375
1496	0.08283858375
1497	0.08283858721
1498	0.08283858375
1499	0.08283858375
1500	0.08283858375
1501	0.08283858375
1502	0.08283858375
1503	0.08283858375
1504	0.08283858375
1505	0.08283858721
1506	0.08283856648
1507	0.08283856648
